"TOA5","CR6_FCRcatwalk","CR6","8321","CR6.Std.07.02","CPU:FCR_Catwalk_20180828.CR6","52416","Catwalk"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_surface","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","doobs_5","dosat_5","dotemp_5","doobs_9","dosat_9","dotemp_9","EXO_Date","EXO_Time","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","EXO_pressure","EXO_depth","EXO_battery","EXO_cablepower","EXO_wiper"
"TS","RN","Volts","Deg C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2019-09-20 14:00:00",17721,13.55,26.52,23.09796,22.18679,21.90569,21.1275,17.42971,12.71868,12.61413,12.6123,12.59664,12.56951,0.70013,6.596178,12.67277,-0.057799,-0.543785,12.61079,190920,150222,22.073,36.76,38.94,25.31,96.72,8.45,1.17,4.79,1.83,1.88,5.96,17.93,2.12,1.498,5.91,12.6,1.18
"2019-09-20 14:10:00",17722,13.59,26.56,23.17001,22.17834,21.89782,21.22122,17.56686,12.66598,12.61559,12.60928,12.59384,12.57031,0.665079,6.265213,12.66757,-0.057854,-0.544394,12.61797,190920,151222,22.06,36.76,38.95,25.32,96.46,8.42,0.92,3.76,1.89,1.94,5.99,18.03,2.12,1.497,5.91,12.63,1.18
"2019-09-20 14:20:00",17723,13.55,26.65,23.16671,22.17355,21.90777,21.06552,17.66046,12.75112,12.61126,12.6097,12.59432,12.5726,0.633407,5.968022,12.67627,-0.057366,-0.53983,12.62041,190920,152222,22.071,36.8,38.99,25.34,96.28,8.41,0.92,3.8,2,2.06,6,18.07,2.12,1.496,5.91,12.6,1.18
"2019-09-20 14:30:00",17724,13.55,26.64,23.11224,22.17785,21.90972,21.02194,17.77715,12.78762,12.60949,12.60916,12.59384,12.57501,0.608027,5.731642,12.69765,-0.057893,-0.544818,12.62316,190920,153222,22.072,36.79,38.97,25.33,96.32,8.41,1.09,4.48,1.87,1.92,6,18.07,2.12,1.494,5.91,12.6,1.18
"2019-09-20 14:40:00",17725,13.54,26.95,23.17101,22.17623,21.89123,21.02047,17.65896,12.84493,12.60833,12.6087,12.59268,12.5769,0.578787,5.457915,12.7132,-0.05756,-0.541749,12.62849,190920,154222,22.072,36.81,38.99,25.34,95.87,8.37,0.93,3.82,2,2.05,5.97,17.98,2.12,1.492,5.91,12.6,1.18
"2019-09-20 14:50:00",17726,13.55,27.29,23.2218,22.18606,21.88308,21.03799,17.61822,12.97515,12.61453,12.60864,12.59262,12.57723,0.554455,5.229743,12.72403,-0.057622,-0.542327,12.62774,190920,155222,22.073,36.79,38.96,25.33,96.58,8.43,0.96,3.93,1.95,2,5.99,18.02,2.11,1.492,5.91,12.6,1.18
"2019-09-20 15:00:00",17727,13.54,27.36,23.25842,22.17526,21.88265,21.02639,17.44122,13.00042,12.61447,12.60934,12.59524,12.57995,0.486182,4.606283,12.92311,-0.057096,-0.537421,12.63109,190920,160222,22.063,36.76,38.95,25.32,96.46,8.42,0.87,3.58,1.86,1.92,5.97,17.97,2.11,1.491,5.91,12.61,1.18
"2019-09-20 15:10:00",17728,13.55,27.72,23.25622,22.15771,21.87264,21.12271,16.95004,13.12939,12.61382,12.61059,12.59643,12.58068,0.442332,4.190945,12.92434,-0.057734,-0.543401,12.62926,190920,161222,22.037,36.7,38.9,25.28,96.95,8.47,1.06,4.34,1.6,1.65,5.97,17.98,2.11,1.491,5.91,12.6,1.18
