"TOA5","CR1000_CO2_Sensor","CR1000","21725","CR1000.Std.32.05","CPU:FCR_CO2_20201110.CR1","48381","FCR_CO2"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","CO2_1_Avg","CO2_2_Avg"
"TS","RN","Volts","degC","ppm","ppm"
"","","Min","Smp","Avg","Avg"
"2021-06-07 12:08:00",300775,14.22,32.26,10057.42,70.24657
"2021-06-07 12:09:00",300776,14.25,32.15,10056.07,93.66209
"2021-06-07 12:10:00",300777,14.23,32.04,10056.97,151.7506
"2021-06-07 12:11:00",300778,14.24,31.94,10056.52,133.2883
"2021-06-07 12:12:00",300779,14.22,31.83,10056.07,131.0368
"2021-06-07 12:13:00",300780,14.23,31.79,10057.87,87.8082
"2021-06-07 12:14:00",300781,14.23,31.79,10056.52,131.4872
"2021-06-07 12:15:00",300782,14.22,31.83,10056.07,116.6273
"2021-06-07 12:16:00",300783,14.22,31.9,10058.32,109.8728
"2021-06-07 12:17:00",300784,14.21,31.97,10057.42,78.35194
"2021-06-07 12:18:00",300785,14.21,32.04,10055.62,109.4225
"2021-06-07 12:19:00",300786,14.22,32.15,10057.87,82.85493
"2021-06-07 12:20:00",300787,14.21,32.22,10056.97,57.18791
"2021-06-07 12:21:00",300788,14.22,32.3,10056.52,124.7327
"2021-06-07 12:22:00",300789,14.22,32.33,10057.42,142.2943
"2021-06-07 12:23:00",300790,14.22,32.4,10056.97,147.2476
"2021-06-07 12:24:00",300791,14.23,32.44,10057.42,106.2704
"2021-06-07 12:25:00",300792,14.23,32.51,10056.97,64.84298
"2021-06-07 12:26:00",300793,14.23,32.59,10056.07,132.3878
"2021-06-07 12:27:00",300794,14.22,32.62,10057.87,95.01298
"2021-06-07 12:28:00",300795,14.23,32.66,10055.17,126.9842
"2021-06-07 12:29:00",300796,14.23,32.73,10056.97,54.03582
"2021-06-07 12:30:00",300797,14.23,32.77,10056.07,91.41059
"2021-06-07 12:31:00",300798,14.22,32.84,10053.81,104.019
"2021-06-07 12:32:00",300799,14.21,32.88,10057.87,109.4225
"2021-06-07 12:33:00",300800,14.22,32.95,10056.52,54.03582
"2021-06-07 12:34:00",300801,14.23,32.99,10055.17,118.4285
"2021-06-07 12:35:00",300802,14.23,33.03,10057.42,82.40462
"2021-06-07 12:36:00",300803,14.23,33.06,10056.52,117.0776
"2021-06-07 12:37:00",300804,14.21,33.1,10056.52,120.2297
"2021-06-07 12:38:00",300805,14.23,33.17,10056.97,102.6681
"2021-06-07 12:39:00",300806,14.23,33.21,10056.97,108.9722
"2021-06-07 12:40:00",300807,14.23,33.21,10058.77,124.7327
"2021-06-07 12:41:00",300808,14.24,33.25,10055.17,128.7854
"2021-06-07 12:42:00",300809,14.23,33.25,10056.07,102.6681
"2021-06-07 12:43:00",300810,14.23,33.25,10055.17,61.69089
"2021-06-07 12:44:00",300811,14.23,33.25,10054.26,120.68
"2021-06-07 12:45:00",300812,14.19,33.21,10057.87,121.1303
"2021-06-07 12:46:00",300813,14.22,33.21,10055.17,88.7088
"2021-06-07 12:47:00",300814,14.22,33.17,10053.81,89.6094
"2021-06-07 12:48:00",300815,14.23,33.17,10057.87,113.9255
"2021-06-07 12:49:00",300816,14.21,33.17,10056.07,116.177
"2021-06-07 12:50:00",300817,14.23,33.17,10056.07,90.0597
"2021-06-07 12:51:00",300818,14.23,33.14,10057.42,125.183
"2021-06-07 12:52:00",300819,14.23,33.14,10056.97,97.26447
"2021-06-07 12:53:00",300820,14.22,33.14,10056.97,112.1243
"2021-06-07 12:54:00",300821,14.22,33.14,10056.97,115.2764
"2021-06-07 12:55:00",300822,14.22,33.14,10056.97,86.9076
"2021-06-07 12:56:00",300823,14.23,33.14,10056.52,136.8907
"2021-06-07 12:57:00",300824,14.23,33.14,10055.17,115.7267
"2021-06-07 12:58:00",300825,14.23,33.1,10057.42,62.14119
"2021-06-07 12:59:00",300826,14.22,33.1,10055.62,116.177
"2021-06-07 13:00:00",300827,14.22,33.1,10054.26,124.7327
"2021-06-07 13:01:00",300828,14.23,33.06,10056.97,105.3698
"2021-06-07 13:02:00",300829,14.23,33.06,10055.62,140.9434
