"TOA5","CR1000_CO2_Sensor","CR1000","21725","CR1000.Std.32.05","CPU:FCR_CO2_20201110.CR1","48381","FCR_CO2"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","CO2_1_Avg","CO2_2_Avg"
"TS","RN","Volts","degC","ppm","ppm"
"","","Min","Smp","Avg","Avg"
"2021-04-26 10:26:00",240194,14.21,23.47,10061.47,194.5289
"2021-04-26 10:27:00",240195,14.2,23.5,10061.47,200.8331
"2021-04-26 10:28:00",240196,14.22,23.55,10062.37,233.7049
"2021-04-26 10:29:00",240197,14.22,23.61,10060.57,235.0558
"2021-04-26 10:30:00",240198,14.21,23.72,10060.57,202.6343
"2021-04-26 10:31:00",240199,14.24,23.87,10061.47,174.7158
"2021-04-26 10:32:00",240200,14.21,24.04,10061.92,181.9206
"2021-04-26 10:33:00",240201,14.21,24.16,10060.57,230.5528
"2021-04-26 10:34:00",240202,14.23,24.3,10060.12,171.1134
"2021-04-26 10:35:00",240203,14.24,24.45,10062.37,166.6104
"2021-04-26 10:36:00",240204,14.23,24.57,10061.47,201.2834
"2021-04-26 10:37:00",240205,14.24,24.69,10061.02,247.6642
"2021-04-26 10:38:00",240206,14.23,24.81,10063.27,205.3361
"2021-04-26 10:39:00",240207,14.22,24.89,10061.92,178.7685
"2021-04-26 10:40:00",240208,14.23,24.98,10060.57,155.8033
"2021-04-26 10:41:00",240209,14.23,25.07,10064.17,181.02
"2021-04-26 10:42:00",240210,14.24,25.13,10061.92,205.7864
"2021-04-26 10:43:00",240211,14.22,25.22,10060.12,230.1025
"2021-04-26 10:44:00",240212,14.21,25.28,10062.82,207.1373
"2021-04-26 10:45:00",240213,14.23,25.34,10059.67,215.2427
"2021-04-26 10:46:00",240214,14.23,25.43,10060.57,226.9504
"2021-04-26 10:47:00",240215,14.23,25.49,10061.92,204.4355
"2021-04-26 10:48:00",240216,14.24,25.55,10060.57,216.1433
"2021-04-26 10:49:00",240217,14.23,25.61,10060.12,195.4296
"2021-04-26 10:50:00",240218,14.23,25.67,10060.57,205.3361
"2021-04-26 10:51:00",240219,14.23,25.7,10062.82,208.0379
"2021-04-26 10:52:00",240220,14.23,25.76,10061.47,227.4007
"2021-04-26 10:53:00",240221,14.23,25.79,10060.57,219.2954
"2021-04-26 10:54:00",240222,14.23,25.83,10062.82,233.7049
"2021-04-26 10:55:00",240223,14.23,25.83,10062.37,214.3421
"2021-04-26 10:56:00",240224,14.24,25.89,10061.02,163.9086
"2021-04-26 10:57:00",240225,14.22,25.92,10062.82,217.0439
"2021-04-26 10:58:00",240226,14.22,25.95,10061.47,215.2427
"2021-04-26 10:59:00",240227,14.23,25.98,10060.12,221.0966
"2021-04-26 11:00:00",240228,14.23,26.01,10062.82,196.3301
"2021-04-26 11:01:00",240229,14.23,26.04,10060.57,209.8391
"2021-04-26 11:02:00",240230,14.23,26.07,10060.12,196.3301
"2021-04-26 11:03:00",240231,14.23,26.07,10062.37,176.517
"2021-04-26 11:04:00",240232,14.23,26.07,10060.12,193.6284
"2021-04-26 11:05:00",240233,14.23,26.1,10060.57,181.4703
"2021-04-26 11:06:00",240234,14.23,26.13,10061.02,222.4474
"2021-04-26 11:07:00",240235,14.23,26.16,10061.92,202.6343
"2021-04-26 11:08:00",240236,14.23,26.16,10061.02,223.348
"2021-04-26 11:09:00",240237,14.23,26.16,10061.47,216.1433
"2021-04-26 11:10:00",240238,14.24,26.19,10062.82,181.9206
"2021-04-26 11:11:00",240239,14.24,26.19,10062.37,165.7099
"2021-04-26 11:12:00",240240,14.21,26.19,10060.57,172.9146
"2021-04-26 11:13:00",240241,14.23,26.22,10063.27,213.4415
"2021-04-26 11:14:00",240242,14.22,26.22,10061.92,201.2834
"2021-04-26 11:15:00",240243,14.22,26.22,10059.22,205.3361
"2021-04-26 11:16:00",240244,14.22,26.22,10063.27,251.2666
"2021-04-26 11:17:00",240245,14.23,26.22,10060.12,208.9385
"2021-04-26 11:18:00",240246,14.22,26.25,10060.12,206.2367
"2021-04-26 11:19:00",240247,14.24,26.25,10063.27,205.3361
"2021-04-26 11:20:00",240248,14.23,26.22,10060.12,213.4415
