"TOA5","CR1000_CO2_Sensor","CR1000","21725","CR1000.Std.32.05","CPU:FCR_CO2_20201110.CR1","48381","FCR_CO2"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","CO2_1_Avg","CO2_2_Avg"
"TS","RN","Volts","degC","ppm","ppm"
"","","Min","Smp","Avg","Avg"
"2021-03-22 09:23:00",189731,14.21,14.06,10061.92,256.2198
"2021-03-22 09:24:00",189732,14.18,13.97,10063.27,185.0727
"2021-03-22 09:25:00",189733,14.2,13.85,10061.92,254.8689
"2021-03-22 09:26:00",189734,14.21,13.8,10063.72,260.2725
"2021-03-22 09:27:00",189735,14.21,13.8,10063.27,221.9971
"2021-03-22 09:28:00",189736,14.22,13.71,10062.82,280.0857
"2021-03-22 09:29:00",189737,14.22,13.75,10063.27,273.7815
"2021-03-22 09:30:00",189738,14.21,13.9,10063.72,217.4942
"2021-03-22 09:31:00",189739,14.2,14.09,10062.37,264.7755
"2021-03-22 09:32:00",189740,14.2,14.28,10062.82,224.699
"2021-03-22 09:33:00",189741,14.19,14.47,10062.37,251.7169
"2021-03-22 09:34:00",189742,14.21,14.68,10060.57,205.3361
"2021-03-22 09:35:00",189743,14.2,14.88,10063.72,228.7516
"2021-03-22 09:36:00",189744,14.2,15.07,10061.47,255.3193
"2021-03-22 09:37:00",189745,14.21,15.26,10061.92,254.869
"2021-03-22 09:38:00",189746,14.19,15.46,10063.27,238.6582
"2021-03-22 09:39:00",189747,14.2,15.63,10061.92,191.3768
"2021-03-22 09:40:00",189748,14.21,15.82,10061.92,239.5588
"2021-03-22 09:41:00",189749,14.23,15.97,10063.72,270.1791
"2021-03-22 09:42:00",189750,14.22,16.14,10061.92,244.0618
"2021-03-22 09:43:00",189751,14.23,16.29,10061.92,240.4594
"2021-03-22 09:44:00",189752,14.21,16.46,10062.82,229.6522
"2021-03-22 09:45:00",189753,14.22,16.61,10062.37,265.6761
"2021-03-22 09:46:00",189754,14.22,16.76,10062.37,232.354
"2021-03-22 09:47:00",189755,14.22,16.89,10061.92,211.6403
"2021-03-22 09:48:00",189756,14.22,17.04,10061.47,263.8749
"2021-03-22 09:49:00",189757,14.23,17.16,10061.92,213.4415
"2021-03-22 09:50:00",189758,14.21,17.29,10061.02,231.4534
"2021-03-22 09:51:00",189759,14.23,17.41,10062.82,221.0966
"2021-03-22 09:52:00",189760,14.22,17.56,10061.47,248.5648
"2021-03-22 09:53:00",189761,14.21,17.69,10059.67,198.1313
"2021-03-22 09:54:00",189762,14.22,17.79,10063.72,222.8978
"2021-03-22 09:55:00",189763,14.22,17.89,10061.47,244.0618
"2021-03-22 09:56:00",189764,14.2,18.02,10061.02,230.5528
"2021-03-22 09:57:00",189765,14.21,18.1,10063.72,229.6522
"2021-03-22 09:58:00",189766,14.23,18.2,10062.37,203.5349
"2021-03-22 09:59:00",189767,14.22,18.28,10062.37,194.9792
"2021-03-22 10:00:00",189768,14.24,18.35,10063.27,200.8331
"2021-03-22 10:01:00",189769,14.21,18.43,10062.37,228.7516
"2021-03-22 10:02:00",189770,14.24,18.48,10060.57,194.5289
"2021-03-22 10:03:00",189771,14.21,18.53,10062.37,231.4534
"2021-03-22 10:04:00",189772,14.22,18.58,10061.02,254.869
"2021-03-22 10:05:00",189773,14.22,18.64,10061.02,256.2198
"2021-03-22 10:06:00",189774,14.22,18.69,10062.37,191.8271
"2021-03-22 10:07:00",189775,14.22,18.74,10061.92,239.5588
"2021-03-22 10:08:00",189776,14.23,18.79,10061.47,176.517
"2021-03-22 10:09:00",189777,14.22,18.84,10061.02,213.4415
"2021-03-22 10:10:00",189778,14.22,18.87,10062.82,249.9157
"2021-03-22 10:11:00",189779,14.22,18.92,10061.47,259.3719
"2021-03-22 10:12:00",189780,14.21,18.95,10061.02,216.1433
"2021-03-22 10:13:00",189781,14.21,18.97,10063.27,229.6522
"2021-03-22 10:14:00",189782,14.21,19.02,10062.37,226.9504
"2021-03-22 10:15:00",189783,14.22,19.08,10061.47,213.8918
"2021-03-22 10:16:00",189784,14.22,19.1,10063.72,244.0618
"2021-03-22 10:17:00",189785,14.24,19.13,10061.92,236.4067
