"TOA5","CR1000_CO2_Sensor","CR1000","21725","CR1000.Std.32.05","CPU:FCR_CO2_20201110.CR1","48381","FCR_CO2"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","CO2_1_Avg","CO2_2_Avg"
"TS","RN","Volts","degC","ppm","ppm"
"","","Min","Smp","Avg","Avg"
"2021-01-07 10:05:00",83213,14.18,6.351,10064.17,277.8342
"2021-01-07 10:06:00",83214,14.2,6.222,10064.17,244.9624
"2021-01-07 10:07:00",83215,14.2,6.156,10063.27,264.7755
"2021-01-07 10:08:00",83216,14.2,6.068,10064.17,284.1383
"2021-01-07 10:09:00",83217,14.2,5.917,10064.17,267.4773
"2021-01-07 10:10:00",83218,14.18,5.851,10062.82,167.9613
"2021-01-07 10:11:00",83219,14.2,5.831,10063.27,183.2715
"2021-01-07 10:12:00",83220,14.18,5.765,10063.27,307.5539
"2021-01-07 10:13:00",83221,14.2,5.637,10062.37,269.2785
"2021-01-07 10:14:00",83222,14.2,5.485,10063.72,126.9842
"2021-01-07 10:15:00",83223,14.19,5.311,10064.17,275.5827
"2021-01-07 10:16:00",83224,14.19,5.246,10062.82,281.8869
"2021-01-07 10:17:00",83225,14.18,5.291,10064.17,244.0618
"2021-01-07 10:18:00",83226,14.19,5.354,10063.72,289.9922
"2021-01-07 10:19:00",83227,14.19,5.377,10063.27,216.1433
"2021-01-07 10:20:00",83228,14.17,5.42,10064.17,262.0737
"2021-01-07 10:21:00",83229,14.2,5.397,10064.17,264.7755
"2021-01-07 10:22:00",83230,14.18,5.397,10063.27,248.5648
"2021-01-07 10:23:00",83231,14.18,5.42,10064.17,266.5767
"2021-01-07 10:24:00",83232,14.19,5.397,10063.72,262.0737
"2021-01-07 10:25:00",83233,14.18,5.334,10061.92,262.9743
"2021-01-07 10:26:00",83234,14.19,5.16,10064.17,244.0618
"2021-01-07 10:27:00",83235,14.2,5.074,10063.72,287.2904
"2021-01-07 10:28:00",83236,14.2,5.031,10062.37,226.0499
"2021-01-07 10:29:00",83237,14.2,5.074,10063.72,308.9048
"2021-01-07 10:30:00",83238,14.2,5.16,10063.27,244.9624
"2021-01-07 10:31:00",83239,14.2,5.14,10062.37,266.1264
"2021-01-07 10:32:00",83240,14.2,5.009,10063.72,233.7049
"2021-01-07 10:33:00",83241,14.19,4.945,10064.17,218.8451
"2021-01-07 10:34:00",83242,14.18,4.88,10063.72,215.2427
"2021-01-07 10:35:00",83243,14.2,4.794,10063.72,264.7755
"2021-01-07 10:36:00",83244,14.2,4.794,10064.17,220.6463
"2021-01-07 10:37:00",83245,14.19,4.859,10064.17,217.9445
"2021-01-07 10:38:00",83246,14.19,4.988,10063.72,259.8222
"2021-01-07 10:39:00",83247,14.21,5.14,10064.17,281.4366
"2021-01-07 10:40:00",83248,14.19,5.291,10063.27,223.3481
"2021-01-07 10:41:00",83249,14.2,5.44,10062.82,259.3719
"2021-01-07 10:42:00",83250,14.2,5.571,10063.27,234.1552
"2021-01-07 10:43:00",83251,14.2,5.722,10063.72,281.4366
"2021-01-07 10:44:00",83252,14.2,5.851,10062.82,266.5767
"2021-01-07 10:45:00",83253,14.2,5.982,10063.27,236.857
"2021-01-07 10:46:00",83254,14.2,6.091,10063.27,262.9743
"2021-01-07 10:47:00",83255,14.2,6.222,10062.37,249.4654
"2021-01-07 10:48:00",83256,14.2,6.33,10064.17,307.1036
"2021-01-07 10:49:00",83257,14.2,6.439,10064.17,277.3839
"2021-01-07 10:50:00",83258,14.2,6.547,10063.27,248.5648
"2021-01-07 10:51:00",83259,14.21,6.656,10064.17,282.3372
"2021-01-07 10:52:00",83260,14.21,6.766,10064.17,270.1791
"2021-01-07 10:53:00",83261,14.21,6.852,10063.27,262.9743
"2021-01-07 10:54:00",83262,14.2,6.94,10064.17,274.6821
"2021-01-07 10:55:00",83263,14.22,7.028,10064.17,270.1791
"2021-01-07 10:56:00",83264,14.2,7.114,10061.92,267.9276
"2021-01-07 10:57:00",83265,14.2,7.202,10063.72,279.6354
"2021-01-07 10:58:00",83266,14.2,7.268,10063.72,255.3193
"2021-01-07 10:59:00",83267,14.2,7.333,10062.82,253.0677
