"TOA5","CR1000_CO2_Sensor","CR1000","21725","CR1000.Std.32.05","CPU:FCR_CO2_20201110.CR1","48381","FCR_CO2"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","CO2_1_Avg","CO2_2_Avg"
"TS","RN","Volts","degC","ppm","ppm"
"","","Min","Smp","Avg","Avg"
"2021-05-06 09:05:00",254512,14.22,18.71,10063.27,172.014
"2021-05-06 09:06:00",254513,14.22,18.43,10062.82,181.9205
"2021-05-06 09:07:00",254514,14.2,18.2,10063.27,146.7973
"2021-05-06 09:08:00",254515,14.21,18.05,10063.27,169.7625
"2021-05-06 09:09:00",254516,14.22,17.95,10062.82,212.5408
"2021-05-06 09:10:00",254517,14.22,17.89,10062.82,161.2068
"2021-05-06 09:11:00",254518,14.21,17.87,10063.72,196.7804
"2021-05-06 09:12:00",254519,14.2,17.84,10062.37,169.7625
"2021-05-06 09:13:00",254520,14.22,17.87,10064.17,231.4534
"2021-05-06 09:14:00",254521,14.21,17.95,10064.17,176.0667
"2021-05-06 09:15:00",254522,14.21,18.07,10061.92,191.8271
"2021-05-06 09:16:00",254523,14.21,18.2,10063.27,208.9384
"2021-05-06 09:17:00",254524,14.2,18.35,10062.37,152.2008
"2021-05-06 09:18:00",254525,14.2,18.48,10062.37,183.7217
"2021-05-06 09:19:00",254526,14.21,18.61,10063.72,150.8499
"2021-05-06 09:20:00",254527,14.21,18.71,10062.37,149.499
"2021-05-06 09:21:00",254528,14.2,18.84,10062.37,170.6631
"2021-05-06 09:22:00",254529,14.22,18.97,10062.82,210.7396
"2021-05-06 09:23:00",254530,14.2,19.08,10061.47,161.2068
"2021-05-06 09:24:00",254531,14.22,19.18,10060.57,165.2595
"2021-05-06 09:25:00",254532,14.22,19.28,10063.27,156.2535
"2021-05-06 09:26:00",254533,14.2,19.39,10061.02,96.36384
"2021-05-06 09:27:00",254534,14.22,19.49,10062.82,194.9792
"2021-05-06 09:28:00",254535,14.22,19.6,10062.37,168.4116
"2021-05-06 09:29:00",254536,14.21,19.68,10062.37,154.4523
"2021-05-06 09:30:00",254537,14.22,19.73,10062.37,194.5289
"2021-05-06 09:31:00",254538,14.22,19.78,10061.47,199.9324
"2021-05-06 09:32:00",254539,14.2,19.84,10063.27,183.7217
"2021-05-06 09:33:00",254540,14.24,19.89,10062.37,140.4931
"2021-05-06 09:34:00",254541,14.21,19.94,10061.47,169.3122
"2021-05-06 09:35:00",254542,14.22,20,10063.27,159.8559
"2021-05-06 09:36:00",254543,14.22,20.02,10062.37,210.7396
"2021-05-06 09:37:00",254544,14.21,20.08,10061.92,182.8211
"2021-05-06 09:38:00",254545,14.22,20.1,10062.82,161.6571
"2021-05-06 09:39:00",254546,14.2,20.15,10061.92,196.3301
"2021-05-06 09:40:00",254547,14.21,20.21,10059.67,149.0488
"2021-05-06 09:41:00",254548,14.22,20.24,10063.27,144.9961
"2021-05-06 09:42:00",254549,14.22,20.26,10061.02,128.7853
"2021-05-06 09:43:00",254550,14.21,20.31,10060.57,133.7386
"2021-05-06 09:44:00",254551,14.22,20.34,10062.82,170.6631
"2021-05-06 09:45:00",254552,14.22,20.4,10061.47,213.8917
"2021-05-06 09:46:00",254553,14.23,20.42,10061.47,195.4295
"2021-05-06 09:47:00",254554,14.22,20.48,10062.82,119.7794
"2021-05-06 09:48:00",254555,14.22,20.5,10062.37,176.9672
"2021-05-06 09:49:00",254556,14.2,20.56,10062.82,144.0955
"2021-05-06 09:50:00",254557,14.24,20.58,10062.37,101.7674
"2021-05-06 09:51:00",254558,14.22,20.64,10062.82,204.4354
"2021-05-06 09:52:00",254559,14.22,20.69,10062.82,160.7565
"2021-05-06 09:53:00",254560,14.22,20.74,10060.57,144.0955
"2021-05-06 09:54:00",254561,14.21,20.8,10062.37,158.0547
"2021-05-06 09:55:00",254562,14.2,20.85,10061.47,178.7684
"2021-05-06 09:56:00",254563,14.22,20.88,10061.47,147.6979
"2021-05-06 09:57:00",254564,14.22,20.91,10062.82,203.5349
"2021-05-06 09:58:00",254565,14.22,20.96,10061.47,206.2366
"2021-05-06 09:59:00",254566,14.22,20.99,10061.02,180.1193
