"TOA5","CR3000","CR3000","10344","CR3000.Std.32.02","CPU:CR3000_6Sensors_24SEP18.CR3","13993","FCRmet"
"TIMESTAMP","RECORD","BattV","PTemp_C","PAR_Den_Avg","PAR_Tot_Tot","BP_kPa_Avg","AirTC_Avg","RH","Rain_mm_Tot","WS_ms_Avg","WindDir","SR01Up_Avg","SR01Dn_Avg","IR01UpCo_Avg","IR01DnCo_Avg","NR01TK_Avg","Albedo_Avg"
"TS","RN","Volts","Deg C","umol/s/m^2","mmol/m^2","kPa","Deg C","%","mm","meters/second","degrees","W/m^2","W/m^2","W/m^2","W/m^2","K","W/m^2"
"","","Smp","Smp","Avg","Tot","Avg","Avg","Smp","Tot","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg"
"2019-05-27 11:34:00",10183,13.27,30.15,1886,113.1583,101.8,25.45,57.92,0,2.421,349.2,979,8.28,390.2,467.7,303.4,0.008
"2019-05-27 11:35:00",10184,13.27,29.95,1886,113.1634,101.8,25.49,57.89,0,1.717,26.03,978,8.31,388.4,466.1,303.2,0.008
"2019-05-27 11:36:00",10185,13.27,29.79,1890,113.4014,101.8,25.56,56.28,0,1.924,244.6,981,8.56,386.7,465.3,303,0.009
"2019-05-27 11:37:00",10186,13.27,29.66,1891,113.4774,101.8,25.55,56.19,0,1.282,331.9,983,8.59,385,464.1,302.9,0.009
"2019-05-27 11:38:00",10187,13.28,29.56,1888,113.2949,101.8,25.65,55.8,0,0.849,249,982,8.37,383.7,462.7,302.8,0.009
"2019-05-27 11:39:00",10188,13.27,29.5,1890,113.3869,101.8,25.72,57.22,0,2.327,26.85,984,8.31,383.5,462.2,302.7,0.008
"2019-05-27 11:40:00",10189,13.28,29.48,1890,113.4042,101.8,25.6,57.81,0,1.155,207.2,984,8.53,383.8,462.4,302.6,0.009
"2019-05-27 11:41:00",10190,13.27,29.48,1888,113.2874,101.8,25.76,57.83,0,1.15,3.072,983,9.7,383.9,462,302.6,0.01
"2019-05-27 11:42:00",10191,13.27,29.5,1889,113.3472,101.8,25.82,58.47,0,0.83,322.2,984,9.73,383.7,462.9,302.6,0.01
"2019-05-27 11:43:00",10192,13.28,29.54,1892,113.5303,101.8,25.91,58.51,0,1.174,344,986,9.66,383.7,462.8,302.7,0.01
"2019-05-27 11:44:00",10193,13.28,29.58,1895,113.6848,101.8,25.79,56.95,0,3.997,354.5,987,11.08,385.1,463.1,302.7,0.011
"2019-05-27 11:45:00",10194,13.28,29.63,1895,113.7176,101.8,25.63,56.93,0,3.1,351.4,987,10.52,385.5,463.8,302.8,0.011
"2019-05-27 11:46:00",10195,13.28,29.67,1895,113.7011,101.8,25.58,56.05,0,4.232,0.088,988,10.52,386.3,464.5,302.8,0.011
"2019-05-27 11:47:00",10196,13.28,29.72,1889,113.33,101.8,25.38,57.13,0,3.319,352.8,984,10.43,387.4,465.2,302.8,0.011
"2019-05-27 11:48:00",10197,13.28,29.76,1892,113.5199,101.8,25.46,57.86,0,0.557,1.659,985,9.91,386.7,465.6,302.9,0.01
"2019-05-27 11:49:00",10198,13.28,29.8,1895,113.6917,101.8,25.68,57.57,0,1.003,38.42,988,10.27,386.7,465.3,302.9,0.01
"2019-05-27 11:50:00",10199,13.28,29.84,1892,113.5303,101.8,25.86,60.32,0,1.071,338.9,988,10.03,385.9,465.2,303,0.01
"2019-05-27 11:51:00",10200,13.28,29.88,1893,113.6005,101.8,26.14,56.16,0,0.89,37.91,989,9.52,385.9,465.1,303,0.01
"2019-05-27 11:52:00",10201,13.28,29.92,1897,113.8011,101.8,26.3,57.19,0,1.254,65.7,991,9.1,384.8,465.2,303.1,0.009
"2019-05-27 11:53:00",10202,13.28,29.97,1895,113.6844,101.8,26.22,55.76,0,1.285,52.89,990,8.9,384.4,465.1,303.1,0.009
"2019-05-27 11:54:00",10203,13.28,30.02,1900,113.9738,101.8,26.1,57.66,0,1.045,352.5,992,8.82,384.2,465.5,303.1,0.009
"2019-05-27 11:55:00",10204,13.28,30.07,1902,114.1062,101.8,26,59.37,0,2.502,23.26,993,10.97,385.3,465.6,303.2,0.011
"2019-05-27 11:56:00",10205,13.28,30.13,1904,114.2297,101.8,25.89,58.42,0,2.12,10.69,994,11.15,385.5,466.1,303.2,0.011
"2019-05-27 11:57:00",10206,13.28,30.18,1906,114.369,101.8,25.88,55.77,0,2.537,4.555,996,10.95,386.3,466.4,303.3,0.011
"2019-05-27 11:58:00",10207,13.28,30.22,1911,114.6889,101.8,25.94,54.38,0,2.752,225.7,1000,11.59,387,466.6,303.4,0.012
"2019-05-27 11:59:00",10208,13.28,30.27,1915,114.8903,101.8,25.94,52.19,0,3.427,49.91,999,12.05,387.8,467.3,303.4,0.012
"2019-05-27 12:00:00",10209,13.28,30.31,1914,114.842,101.8,25.85,52.99,0,2.512,91.4,1002,10.98,388.1,468,303.4,0.011
"2019-05-27 12:01:00",10210,13.28,30.35,1912,114.7034,101.8,26.02,56.02,0,1.784,353.3,1002,11.23,388.7,468.2,303.5,0.011
