"TOA5","CR3000","CR3000","10344","CR3000.Std.27.04","CPU:CR3000_6Sensors_25JUL16.CR3","47280","FCRmet"
"TIMESTAMP","RECORD","BattV","PTemp_C","PAR_Den_Avg","PAR_Tot_Tot","BP_kPa_Avg","AirTC_Avg","RH","Rain_mm_Tot","WS_ms_Avg","WindDir","SR01Up_Avg","SR01Dn_Avg","IR01UpCo_Avg","IR01DnCo_Avg","NR01TK_Avg","Albedo_Avg"
"TS","RN","Volts","Deg C","umol/s/m^2","mmol/m^2","kPa","Deg C","%","mm","meters/second","degrees","W/m^2","W/m^2","W/m^2","W/m^2","K","W/m^2"
"","","Smp","Smp","Avg","Tot","Avg","Avg","Smp","Tot","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg"
"2017-10-16 14:04:00",10089,13.52,16.89,1477,88.6414,102,14.75,53.21,0,8.57,342.9,837,48.84,347.1,414.8,290.1,0.056
"2017-10-16 14:05:00",10090,13.52,16.81,640.5,38.42738,102,14.49,52.41,0,7.655,0.1,336.6,15.18,341.5,415.8,290,0.045
"2017-10-16 14:06:00",10091,13.51,16.69,700.1,42.00576,102,14.55,52.24,0,6.502,1.395,356.6,18.25,337.9,415.9,289.9,0.051
"2017-10-16 14:07:00",10092,13.53,16.55,1694,101.6554,102,14.48,51.57,0,8.43,331.1,922,57.04,335.9,416,289.8,0.062
"2017-10-16 14:08:00",10093,13.52,16.43,1497,89.82693,102,14.56,52.28,0,6.414,322.8,813,48.45,328.5,415.2,289.6,0.06
"2017-10-16 14:09:00",10094,13.52,16.35,1508,90.45876,102,14.75,51.64,0,6.506,331.1,834,50.27,317.7,414.2,289.5,0.06
"2017-10-16 14:10:00",10095,13.53,16.32,1439,86.34796,102,14.73,52.16,0,5.558,24.11,788.4,48.04,311.3,413.8,289.5,0.061
"2017-10-16 14:11:00",10096,13.52,16.3,1370,82.17985,102,14.83,51.7,0,5.771,338.8,750.9,46.5,309.6,413.2,289.5,0.062
"2017-10-16 14:12:00",10097,13.52,16.3,1369,82.13661,102,14.7,52.53,0,6.961,347.8,747.8,46.66,309.3,413.5,289.5,0.062
"2017-10-16 14:13:00",10098,13.53,16.31,1417,85.00736,102,14.73,55.98,0,5.904,0.1,772.6,48.58,309.2,413.4,289.5,0.063
"2017-10-16 14:14:00",10099,13.52,16.32,1487,89.226,102,14.73,51.09,0,4.982,329,813,50.72,309.2,413.4,289.5,0.062
"2017-10-16 14:15:00",10100,13.53,16.32,1491,89.45989,102,14.72,53.17,0,5.258,350.5,816,51.18,308.6,413.4,289.5,0.063
"2017-10-16 14:16:00",10101,13.52,16.33,1444,86.66589,102,14.74,51.08,0,5.246,348.9,794,50.08,307.5,413.3,289.5,0.063
"2017-10-16 14:17:00",10102,13.52,16.34,1424,85.4401,102,14.8,50.92,0,4.795,350.7,779.6,49.61,306.6,412.5,289.5,0.064
"2017-10-16 14:18:00",10103,13.53,16.35,1402,84.11388,102,14.9,51.26,0,5.713,348.2,765.6,49.38,305,412.7,289.5,0.064
"2017-10-16 14:19:00",10104,13.53,16.36,1402,84.09669,102,14.75,50.72,0,6.813,6.215,769.4,49.44,304.4,413.3,289.5,0.064
"2017-10-16 14:20:00",10105,13.52,16.36,1397,83.84329,102,14.86,51.9,0,4.616,350.3,764.4,48.96,303.2,412.4,289.5,0.064
"2017-10-16 14:21:00",10106,13.52,16.37,1330,79.81071,102,14.75,50.33,0,7.174,341.6,724,46.61,302.1,412.6,289.5,0.064
"2017-10-16 14:22:00",10107,13.52,16.38,1395,83.68447,102,14.64,53,0,5.648,13.62,761.6,48.22,302,412.9,289.5,0.063
"2017-10-16 14:23:00",10108,13.53,16.38,1371,82.26755,102,14.78,52.95,0,3.165,339.6,748.1,47.1,300.9,412,289.5,0.063
"2017-10-16 14:24:00",10109,13.52,16.39,1358,81.48763,102,14.87,49.75,0,5.756,344,740.8,47.61,300.4,412.3,289.5,0.064
"2017-10-16 14:25:00",10110,13.52,16.4,1360,81.58005,102,14.78,49.51,0,6.563,316.5,747.5,48.19,300.8,412.8,289.5,0.064
"2017-10-16 14:26:00",10111,13.53,16.4,1249,74.94975,102,14.87,49.12,0,4.657,52.34,662,42.69,299.5,412.3,289.5,0.064
"2017-10-16 14:27:00",10112,13.53,16.4,1294,77.61449,102,14.78,53.64,0,5.674,7.727,703.3,46.14,299.8,412.2,289.6,0.066
"2017-10-16 14:28:00",10113,13.52,16.41,1302,78.10105,102,14.74,50.78,0,6.519,338.1,709.5,46.7,300.2,412.7,289.6,0.066
"2017-10-16 14:29:00",10114,13.53,16.41,1277,76.61475,102,14.75,50.23,0,7.458,336.6,695.6,45.89,301.2,413.4,289.6,0.066
"2017-10-16 14:30:00",10115,13.52,16.41,1296,77.75404,102,14.89,49.9,0,6.394,13.58,705.6,46.67,303.4,413.6,289.6,0.066
"2017-10-16 14:31:00",10116,13.53,16.41,1311,78.68182,102,15,45.9,0,4.144,5.734,716.8,47.21,303.9,412.7,289.6,0.066
"2017-10-16 14:32:00",10117,13.53,16.41,1292,77.54774,102,14.92,48.26,0,3.201,338,702.7,46.82,302.8,411.5,289.6,0.067
