"TOA5","CR3000","CR3000","10344","CR3000.Std.27.04","CPU:CR3000_6Sensors_25JUL16.CR3","47280","FCRmet"
"TIMESTAMP","RECORD","BattV","PTemp_C","PAR_Den_Avg","PAR_Tot_Tot","BP_kPa_Avg","AirTC_Avg","RH","Rain_mm_Tot","WS_ms_Avg","WindDir","SR01Up_Avg","SR01Dn_Avg","IR01UpCo_Avg","IR01DnCo_Avg","NR01TK_Avg","Albedo_Avg"
"TS","RN","Volts","Deg C","umol/s/m^2","mmol/m^2","kPa","Deg C","%","mm","meters/second","degrees","W/m^2","W/m^2","W/m^2","W/m^2","K","W/m^2"
"","","Smp","Smp","Avg","Tot","Avg","Avg","Smp","Tot","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg"
"2017-08-28 16:29:00",574916,13.43,23.47,864,51.86657,102.1,23.16,62.34,0,1.356,22.42,451.7,32.12,379,444.7,296.6,0.071
"2017-08-28 16:30:00",574917,13.44,23.48,777.5,46.65147,102.1,23.23,62.06,0,2.148,14.43,408.2,27.75,378.8,443.9,296.6,0.068
"2017-08-28 16:31:00",574918,13.44,23.48,703,42.18159,102.1,23.18,61.9,0,1.517,342.1,363.4,23.85,378.7,443.8,296.6,0.066
"2017-08-28 16:32:00",574919,13.44,23.48,642.7,38.5637,102.1,23.23,62.1,0,0.693,333.2,329.9,20.93,378.4,444,296.6,0.063
"2017-08-28 16:33:00",574920,13.44,23.47,603,36.17758,102.1,23.34,63.07,0,0.462,332.5,307.9,19.35,378.6,443.8,296.6,0.063
"2017-08-28 16:34:00",574921,13.44,23.47,586.5,35.19105,102.1,23.4,63.95,0,0.452,16.3,297.6,19.01,379.9,443.6,296.6,0.064
"2017-08-28 16:35:00",574922,13.43,23.46,580.1,34.80608,102.1,23.48,63,0,2.484,337.2,294.9,18.94,381.1,443.4,296.6,0.064
"2017-08-28 16:36:00",574923,13.44,23.46,577,34.62217,102.1,23.27,62.85,0,1.679,122.6,293.3,18.06,380.6,444.2,296.6,0.062
"2017-08-28 16:37:00",574924,13.43,23.45,567.5,34.05184,102.1,23.26,63.33,0,2.755,352.4,289.1,17.88,379.8,444.2,296.6,0.062
"2017-08-28 16:38:00",574925,13.43,23.45,569.6,34.17404,102.1,23.11,63.93,0,2.886,321,290.5,17.73,379.4,444.8,296.6,0.061
"2017-08-28 16:39:00",574926,13.44,23.44,573.3,34.39647,102.1,23.12,62.76,0,3.878,312.1,292.9,18.1,379.2,445.7,296.6,0.062
"2017-08-28 16:40:00",574927,13.44,23.43,586.7,35.1994,102.1,23.06,63.49,0,3.667,343.8,299.9,19.14,378.8,445.9,296.6,0.064
"2017-08-28 16:41:00",574928,13.44,23.4,578.6,34.71703,102.1,23.08,67.22,0,2.256,354.5,296.2,19.01,378.1,445.8,296.6,0.064
"2017-08-28 16:42:00",574929,13.43,23.39,567.2,34.03495,102.1,23.13,63.14,0,2.692,316,291.3,19.02,377.8,445.8,296.5,0.065
"2017-08-28 16:43:00",574930,13.44,23.37,552.6,33.15551,102.1,23.08,62.16,0,3.486,351.5,284.1,18.17,377.9,446.1,296.5,0.064
"2017-08-28 16:44:00",574931,13.43,23.34,528.1,31.68483,102.1,23.02,63.12,0,3.342,318,271.7,16.82,378.2,446.3,296.5,0.062
"2017-08-28 16:45:00",574932,13.44,23.32,505.7,30.34107,102.1,22.93,63.34,0,3.182,340.8,260,15.83,378.7,446.5,296.5,0.061
"2017-08-28 16:46:00",574933,13.44,23.29,483.1,28.98531,102.1,23.03,62.88,0,3.108,320.8,248,15.17,378.9,446.3,296.5,0.061
"2017-08-28 16:47:00",574934,13.44,23.26,471.1,28.26718,102.1,22.94,64.84,0,2.608,317.6,241.7,14.94,378.9,446,296.4,0.062
"2017-08-28 16:48:00",574935,13.44,23.23,466,27.95722,102.1,23,63.82,0,2.768,347.3,238.7,14.87,379.1,446.3,296.4,0.062
"2017-08-28 16:49:00",574936,13.44,23.2,464.1,27.84611,102.1,23.05,62.48,0,0.764,230,237.2,15.22,379.2,445.8,296.4,0.064
"2017-08-28 16:50:00",574937,13.44,23.16,467.8,28.06811,102.1,23.07,61.25,0,0.451,110.3,238.6,15.56,379.4,444.8,296.3,0.065
"2017-08-28 16:51:00",574938,13.44,23.13,473.7,28.42322,102.1,23.19,62.12,0,1.46,66.4,241.4,15.82,379.8,444.1,296.3,0.066
"2017-08-28 16:52:00",574939,13.44,23.1,479.3,28.76039,102.1,23.13,61.45,0,1.372,310.4,244.2,15.81,379.8,444.5,296.3,0.065
"2017-08-28 16:53:00",574940,13.44,23.07,483.3,29.00008,102.1,23.08,61.4,0,0.575,208,246,15.58,380.1,443.7,296.2,0.063
"2017-08-28 16:54:00",574941,13.44,23.04,484.8,29.08671,102.1,23.25,63.71,0,0.949,224.3,246.4,15.74,380.5,444.4,296.2,0.064
"2017-08-28 16:55:00",574942,13.43,23.01,483.5,29.01084,102.1,23.4,63.46,0,0.884,282.3,245.8,15.78,380.2,443.6,296.2,0.064
"2017-08-28 16:56:00",574943,13.44,22.99,481.6,28.89515,102.1,23.45,62.08,0,0.864,316.3,244.4,15.36,380,443.2,296.1,0.063
