"TOA5","CR3000","CR3000","10344","CR3000.Std.32.02","CPU:CR3000_6Sensors_24SEP18.CR3","13993","FCRmet"
"TIMESTAMP","RECORD","BattV","PTemp_C","PAR_Den_Avg","PAR_Tot_Tot","BP_kPa_Avg","AirTC_Avg","RH","Rain_mm_Tot","WS_ms_Avg","WindDir","SR01Up_Avg","SR01Dn_Avg","IR01UpCo_Avg","IR01DnCo_Avg","NR01TK_Avg","Albedo_Avg"
"TS","RN","Volts","Deg C","umol/s/m^2","mmol/m^2","kPa","Deg C","%","mm","meters/second","degrees","W/m^2","W/m^2","W/m^2","W/m^2","K","W/m^2"
"","","Smp","Smp","Avg","Tot","Avg","Avg","Smp","Tot","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg"
"2018-10-29 12:06:00",50476,13.49,16.24,1236,74.15972,101.6,11.57,50.86,0,3.67,324.2,715.5,16.99,304.4,394.8,289.5,0.024
"2018-10-29 12:07:00",50477,13.49,16.05,1243,74.58036,101.6,11.64,51.83,0,3.151,343,719.8,17.34,303.7,394,289.3,0.024
"2018-10-29 12:08:00",50478,13.49,15.86,1250,75.01929,101.6,11.73,50.18,0,3.569,315.4,723.6,18.25,302.5,393,289.1,0.025
"2018-10-29 12:09:00",50479,13.49,15.68,1275,76.49683,101.6,11.67,50.47,0,1.57,319.1,736.1,19.18,302.6,391.9,288.9,0.026
"2018-10-29 12:10:00",50480,13.49,15.54,1314,78.8588,101.6,11.82,52.59,0,2.548,1.114,758.1,20.47,303.4,390.9,288.8,0.027
"2018-10-29 12:11:00",50481,13.49,15.39,1331,79.86215,101.6,11.89,50.98,0,4.467,336.9,771.3,21.75,301.4,390.2,288.6,0.028
"2018-10-29 12:12:00",50482,13.49,15.24,672.9,40.3723,101.6,11.79,53.01,0,3.512,346.7,375,7.153,296.5,389.4,288.5,0.014
"2018-10-29 12:13:00",50483,13.49,15.1,1231,73.83764,101.6,11.9,54.73,0,3.755,1.87,708.7,19.64,295.5,389.1,288.3,0.028
"2018-10-29 12:14:00",50484,13.49,14.97,1240,74.41721,101.6,11.95,50.23,0,2.225,80.6,717,20.21,293.9,387.9,288.2,0.028
"2018-10-29 12:15:00",50485,13.49,14.85,1242,74.53584,101.6,11.97,50.16,0,1.156,349.3,716.8,19.84,292.1,386.7,288,0.028
"2018-10-29 12:16:00",50486,13.49,14.76,1246,74.76984,101.6,12.07,52.96,0,3.058,353.9,719.3,20.2,291.7,385.9,287.9,0.028
"2018-10-29 12:17:00",50487,13.49,14.68,1256,75.36755,101.6,11.98,51.22,0,3.397,321.4,725.4,20.86,292.3,385.7,287.9,0.029
"2018-10-29 12:18:00",50488,13.49,14.61,1265,75.92624,101.6,11.93,51.29,0,2.705,351.3,731.6,20.42,293.2,385.2,287.8,0.028
"2018-10-29 12:19:00",50489,13.49,14.55,1270,76.19888,101.6,11.91,53.24,0,4.371,2.474,735.5,21.22,294.6,385,287.7,0.029
"2018-10-29 12:20:00",50490,13.49,14.48,1268,76.05031,101.6,11.96,48.95,0,3.904,6.936,733.7,22.15,293.7,384.4,287.7,0.03
"2018-10-29 12:21:00",50491,13.49,14.39,1267,76.00201,101.6,11.75,50.49,0,2.486,340.7,732.7,21.49,293.8,383.7,287.6,0.029
"2018-10-29 12:22:00",50492,13.49,14.33,1271,76.24352,101.6,11.76,50.1,0,1.463,55.65,734.7,20.63,293.2,383.4,287.5,0.028
"2018-10-29 12:23:00",50493,13.49,14.3,1273,76.36537,101.6,11.87,50.81,0,1.047,315.9,734.7,20.17,291.7,382.9,287.5,0.027
"2018-10-29 12:24:00",50494,13.49,14.32,1274,76.4422,101.6,11.92,49.31,0,2.086,16.46,734.4,20.07,290.6,382.4,287.5,0.027
"2018-10-29 12:25:00",50495,13.49,14.32,1276,76.56445,101.6,11.89,50.41,0,5.183,354,736.7,21.66,291.3,382.5,287.5,0.029
"2018-10-29 12:26:00",50496,13.49,14.26,1124,67.43779,101.6,11.75,49.71,0,4.676,23.33,631,19.15,290.7,382.8,287.4,0.03
"2018-10-29 12:27:00",50497,13.49,14.17,1192,71.50551,101.6,11.84,48.9,0,2.318,224.9,690.5,20.9,290.9,382.2,287.4,0.03
"2018-10-29 12:28:00",50498,13.49,14.1,1134,68.01941,101.6,11.99,49.99,0,1.071,31.69,670.8,19.97,292.5,381.4,287.3,0.03
"2018-10-29 12:29:00",50499,13.49,14.06,617,37.02166,101.6,12.03,50.19,0,1.589,6.315,324.3,7.477,293.9,380.8,287.2,0.021
"2018-10-29 12:30:00",50500,13.49,14.06,846,50.74396,101.6,11.93,48.86,0,3.569,39.64,473.4,13.86,297.8,381,287.2,0.028
"2018-10-29 12:31:00",50501,13.49,14.07,1298,77.90505,101.6,11.91,48.9,0,0.96,86.9,736.9,23.84,299.7,381.3,287.2,0.032
"2018-10-29 12:32:00",50502,13.49,14.09,1208,72.46981,101.6,12.08,48.72,0,1.548,146.3,699.9,21.08,299.2,380.8,287.2,0.03
"2018-10-29 12:33:00",50503,13.49,14.13,573.8,34.43066,101.6,12.17,49.89,0,2.267,76.73,289,7.169,296.1,380,287.3,0.022
