"TOA5","CR3000","CR3000","10344","CR3000.Std.32.02","CPU:CR3000_6Sensors_24SEP18.CR3","13993","FCRmet"
"TIMESTAMP","RECORD","BattV","PTemp_C","PAR_Den_Avg","PAR_Tot_Tot","BP_kPa_Avg","AirTC_Avg","RH","Rain_mm_Tot","WS_ms_Avg","WindDir","SR01Up_Avg","SR01Dn_Avg","IR01UpCo_Avg","IR01DnCo_Avg","NR01TK_Avg","Albedo_Avg"
"TS","RN","Volts","Deg C","umol/s/m^2","mmol/m^2","kPa","Deg C","%","mm","meters/second","degrees","W/m^2","W/m^2","W/m^2","W/m^2","K","W/m^2"
"","","Smp","Smp","Avg","Tot","Avg","Avg","Smp","Tot","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg"
"2019-11-21 17:44:00",18659,12.94,10.54,0.079,0.004715896,102,14.42,65.84,0,1.209,178.8,-0.835,-0.069,347.7,359.1,283.7,0.082
"2019-11-21 17:45:00",18660,12.94,10.53,0.043,0.002572319,102,14.34,63.94,0,1.109,193.1,-1.057,-0.268,347.8,359.1,283.7,0.252
"2019-11-21 17:46:00",18661,12.94,10.53,0.064,0.00385848,102,14.29,65.66,0,0.911,182.4,-1.038,-0.337,347.6,359.1,283.7,0.325
"2019-11-21 17:47:00",18662,12.94,10.53,0.029,0.00171488,102,14.19,65.26,0,1.341,201.4,-1.129,-0.417,347.6,359.1,283.7,0.369
"2019-11-21 17:48:00",18663,12.94,10.52,0.057,0.003429761,102,14.17,64.02,0,1.3,188.7,-1.038,-0.357,348,359.3,283.7,0.337
"2019-11-21 17:49:00",18664,12.94,10.51,0.086,0.005144643,102,14.24,65.41,0,1.455,206.8,-0.709,-0.185,347.9,359.3,283.7,0.261
"2019-11-21 17:50:00",18665,12.94,10.51,0.107,0.006430787,102,14.23,63.61,0,1.792,168.6,-0.753,-0.175,348,359.2,283.7,0.231
"2019-11-21 17:51:00",18666,12.94,10.51,0.157,0.009431812,102,14.25,63.22,0,1.637,160.6,-0.63,-0.096,347.9,359.3,283.7,0.152
"2019-11-21 17:52:00",18667,12.94,10.52,0.079,0.004715903,102,14.34,63.22,0,1.365,207.5,-0.522,-0.013,347.7,359.3,283.7,0.022
"2019-11-21 17:53:00",18668,12.94,10.52,0.071,0.004287176,102,14.31,62.96,0,1.591,170,-0.569,-0.023,347.9,359.4,283.7,0.037
"2019-11-21 17:54:00",18669,12.94,10.53,0.093,0.005573333,102,14.28,62.48,0,1.846,192.8,-0.525,0.023,347.9,359.4,283.7,-0.053
"2019-11-21 17:55:00",18670,12.94,10.54,0.114,0.006859469,102,14.37,63.49,0,1.232,174.5,-0.402,0.086,347.9,359.5,283.7,-0.24
"2019-11-21 17:56:00",18671,12.94,10.54,0.157,0.009431749,102,14.36,63.48,0,1.686,234.2,-0.411,0.129,347.6,359.4,283.7,-0.321
"2019-11-21 17:57:00",18672,12.94,10.56,0.143,0.00857433,102,14.39,61.7,0,2.67,202,-0.497,0.079,347.3,359.5,283.7,-0.199
"2019-11-21 17:58:00",18673,12.93,10.58,0.121,0.007288192,102,14.5,62.36,0,1.939,159,-0.291,0.334,346.5,359.6,283.7,-1.191
"2019-11-21 17:59:00",18674,12.93,10.6,0.157,0.009431791,102,14.4,62.28,0,1.689,188.6,-0.424,0.225,345.8,359.8,283.7,-0.533
"2019-11-21 18:00:00",18675,12.93,10.62,0.121,0.007288198,102,14.37,62.5,0,1.927,195.9,-0.582,0.119,345,359.8,283.8,-0.255
"2019-11-21 18:01:00",18676,12.93,10.64,0.164,0.009860477,102,14.44,61.24,0,2.548,184.6,-0.535,0.208,344.5,359.8,283.8,-0.448
"2019-11-21 18:02:00",18677,12.93,10.67,0.143,0.008574311,102,14.52,61.13,0,1.687,188.2,-0.294,0.36,343.9,359.9,283.8,-1.251
"2019-11-21 18:03:00",18678,12.93,10.7,0.171,0.01028916,102,14.46,60.31,0,1.998,233.9,-0.342,0.383,343.6,359.9,283.8,-1.219
"2019-11-21 18:04:00",18679,12.93,10.72,0.136,0.008145569,102,14.61,60.94,0,1.455,203.1,-0.316,0.433,343.6,360,283.9,-1.495
"2019-11-21 18:05:00",18680,12.93,10.75,0.193,0.01157531,102,14.51,60.7,0,1.346,217,-0.399,0.37,343.9,360.1,283.9,-0.95
"2019-11-21 18:06:00",18681,12.93,10.77,0.193,0.01157534,102,14.45,61.88,0,0.952,249.8,-0.661,0.175,344.4,360.2,283.9,-0.306
"2019-11-21 18:07:00",18682,12.93,10.8,0.164,0.009860467,102,14.36,62.91,0,0.915,218.5,-0.854,0,344.5,360.4,283.9,-0.001
"2019-11-21 18:08:00",18683,12.93,10.82,0.171,0.01028918,102,14.25,63.57,0,1.269,230,-1.085,-0.175,344.5,360.4,284,0.159
"2019-11-21 18:09:00",18684,12.93,10.85,0.157,0.00943177,102,14.11,62.08,0,1.713,247,-1.24,-0.284,344.5,360.7,284,0.227
"2019-11-21 18:10:00",18685,12.93,10.88,0.164,0.009860502,102,14.22,61.08,0,1.424,206.4,-1.041,-0.162,344.5,360.8,284,0.156
