"TOA5","CR3000","CR3000","10344","CR3000.Std.32.02","CPU:CR3000_6Sensors_24SEP18.CR3","13993","FCRmet"
"TIMESTAMP","RECORD","BattV","PTemp_C","PAR_Den_Avg","PAR_Tot_Tot","BP_kPa_Avg","AirTC_Avg","RH","Rain_mm_Tot","WS_ms_Avg","WindDir","SR01Up_Avg","SR01Dn_Avg","IR01UpCo_Avg","IR01DnCo_Avg","NR01TK_Avg","Albedo_Avg"
"TS","RN","Volts","Deg C","umol/s/m^2","mmol/m^2","kPa","Deg C","%","mm","meters/second","degrees","W/m^2","W/m^2","W/m^2","W/m^2","K","W/m^2"
"","","Smp","Smp","Avg","Tot","Avg","Avg","Smp","Tot","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg"
"2019-09-20 14:05:00",33119,13.27,28.11,8.83,0.5296347,102.5,25.4,53.08,0,0.679,193.8,718.4,42.17,360.5,442.9,301.3,0.059
"2019-09-20 14:06:00",33120,13.27,28.09,7.526,0.4515832,102.5,25.55,49.77,0,1.004,277.9,719.6,42.74,359.7,442.8,301.2,0.059
"2019-09-20 14:07:00",33121,13.27,28.07,7.534,0.4520102,102.5,25.54,51.48,0,1.07,205.3,722.2,42.53,359.4,441.8,301.2,0.059
"2019-09-20 14:08:00",33122,13.28,28.03,8.07,0.4841777,102.5,26.2,49.4,0,2.326,204.2,727.7,43.12,358.6,442.1,301.2,0.059
"2019-09-20 14:09:00",33123,13.27,27.97,7.248,0.4348597,102.5,25.81,49.71,0,3.048,179,724.9,42.44,358.8,442.2,301.2,0.059
"2019-09-20 14:10:00",33124,13.28,27.89,7.362,0.4417211,102.5,25.35,50.3,0,1.712,201.1,724.8,42.22,358.5,440.5,301.1,0.058
"2019-09-20 14:11:00",33125,13.28,27.82,8.56,0.5133395,102.5,25.31,50.16,0,1.699,190.1,722.3,42.29,358.1,442.5,301,0.059
"2019-09-20 14:12:00",33126,13.27,27.79,7.884,0.4730269,102.5,25.16,51.03,0,3.049,180.9,715.7,42.53,359.4,441.2,301,0.059
"2019-09-20 14:13:00",33127,13.28,27.77,8.22,0.4931826,102.5,24.95,51.66,0,2.169,143.9,708.9,40.68,358.8,444.3,300.9,0.057
"2019-09-20 14:14:00",33128,13.28,27.77,8.65,0.5189118,102.5,25.02,50.6,0,2.145,227,707.1,41.1,360.1,444.1,300.9,0.058
"2019-09-20 14:15:00",33129,13.28,27.77,8.28,0.4966117,102.5,25.05,51.25,0,2.087,134.3,707.1,42.27,360.2,444.5,300.9,0.06
"2019-09-20 14:16:00",33130,13.28,27.77,7.605,0.4562997,102.5,25.08,51.9,0,1.792,191.4,706.6,43.59,360.5,443,300.9,0.062
"2019-09-20 14:17:00",33131,13.28,27.78,9,0.5399262,102.5,25.23,51.08,0,2.698,172.8,703.8,43.15,360,443.5,300.9,0.061
"2019-09-20 14:18:00",33132,13.28,27.79,7.391,0.4434344,102.5,25.26,51.14,0,2.523,166.8,703.5,44.94,359.8,443.6,300.9,0.064
"2019-09-20 14:19:00",33133,13.28,27.8,8.61,0.5163406,102.5,25.07,50.18,0,1.749,57.96,699.4,43.12,359,442.4,300.9,0.062
"2019-09-20 14:20:00",33134,13.28,27.81,7.312,0.4387187,102.5,24.94,52.51,0,1.197,85.6,695.3,41.95,360.1,442.1,301,0.06
"2019-09-20 14:21:00",33135,13.28,27.82,8.07,0.4841776,102.5,24.99,51.55,0,0.56,0.229,686.3,41.68,359.9,441.9,301,0.061
"2019-09-20 14:22:00",33136,13.28,27.83,8.47,0.5081948,102.5,25.08,50.71,0,0.782,252.7,682.7,42.72,359.8,440.9,301,0.063
"2019-09-20 14:23:00",33137,13.28,27.84,7.677,0.4605913,102.5,25,55.38,0,0.683,350.3,681.5,43.05,359.6,441.2,301,0.063
"2019-09-20 14:24:00",33138,13.28,27.85,9.42,0.5652339,102.5,25.06,50.89,0,1.063,297.3,683.4,42.89,360,441.3,301,0.063
"2019-09-20 14:25:00",33139,13.28,27.86,8.69,0.5214915,102.5,24.95,54.65,0,0.944,264.1,682,42.79,360.4,442.5,301,0.063
"2019-09-20 14:26:00",33140,13.28,27.88,8.68,0.5210621,102.5,25.22,50.49,0,0.799,313.9,679,42.93,360.1,440.4,301,0.063
"2019-09-20 14:27:00",33141,13.28,27.89,6.511,0.3906887,102.5,25.19,50.18,0,0.704,124.7,670.5,42.62,359.6,439.9,301,0.064
"2019-09-20 14:28:00",33142,13.28,27.9,8.08,0.4846087,102.5,25.15,50.79,0,0.359,238.7,636.7,40.31,359.4,441.2,301,0.063
"2019-09-20 14:29:00",33143,13.28,27.92,8.12,0.4871823,102.5,25.16,51.5,0,1.042,317.6,644.1,41.37,360.1,441.3,301.1,0.064
"2019-09-20 14:30:00",33144,13.28,27.94,8.98,0.5390732,102.5,25.05,51.11,0,0.572,346.2,649.8,41.45,359.9,440.3,301.1,0.064
"2019-09-20 14:31:00",33145,13.28,27.96,8.5,0.5099102,102.5,25.02,52.91,0,0.678,342.5,652.4,42.16,360,442.3,301.1,0.065
