"TOA5","TEST","CR6","15331","CR6.Std.10.02 CR6-WIFI.05","CPU:FCR_CO2_20211008_forCR6.CR6","47560","FCR_CO2"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","CO2_1_Avg","CO2_2_Avg"
"TS","RN","Volts","degC","ppm","ppm"
"","","Min","Smp","Avg","Avg"
"2022-02-24 12:27:00",182983,14.79,7.126,10060.78,377.6276
"2022-02-24 12:28:00",182984,14.79,7.02,10061.74,354.7031
"2022-02-24 12:29:00",182985,14.8,6.897,10060.76,342.9042
"2022-02-24 12:30:00",182986,14.78,6.768,10060.39,311.5352
"2022-02-24 12:31:00",182987,14.79,6.656,10062.19,304.2946
"2022-02-24 12:32:00",182988,14.8,6.567,10061.14,304.8662
"2022-02-24 12:33:00",182989,14.8,6.507,10061.14,379.8219
"2022-02-24 12:34:00",182990,14.8,6.468,10062.22,408.2649
"2022-02-24 12:35:00",182991,14.81,6.451,10061.73,371.5265
"2022-02-24 12:36:00",182992,14.8,6.45,10060.63,356.657
"2022-02-24 12:37:00",182993,14.81,6.456,10062.7,396.8336
"2022-02-24 12:38:00",182994,14.81,6.469,10061.59,394.7817
"2022-02-24 12:39:00",182995,14.81,6.487,10060.1,330.1194
"2022-02-24 12:40:00",182996,14.8,6.509,10062.14,363.2254
"2022-02-24 12:41:00",182997,14.81,6.53,10060.47,365.533
"2022-02-24 12:42:00",182998,14.81,6.556,10060.12,362.0311
"2022-02-24 12:43:00",182999,14.8,6.581,10061.98,349.5535
"2022-02-24 12:44:00",183000,14.81,6.608,10060.56,348.9412
"2022-02-24 12:45:00",183001,14.79,6.634,10060.17,366.8555
"2022-02-24 12:46:00",183002,14.81,6.66,10062.04,376.2233
"2022-02-24 12:47:00",183003,14.81,6.684,10060.33,345.6426
"2022-02-24 12:48:00",183004,14.81,6.708,10061.14,332.7876
"2022-02-24 12:49:00",183005,14.8,6.731,10061.6,363.7894
"2022-02-24 12:50:00",183006,14.8,6.756,10061.02,354.5172
"2022-02-24 12:51:00",183007,14.8,6.78,10061.16,313.6339
"2022-02-24 12:52:00",183008,14.81,6.806,10061.74,353.2316
"2022-02-24 12:53:00",183009,14.8,6.83,10061.29,297.8061
"2022-02-24 12:54:00",183010,14.8,6.854,10061.31,378.1251
"2022-02-24 12:55:00",183011,14.81,6.879,10061.07,325.483
"2022-02-24 12:56:00",183012,14.8,6.903,10060.96,316.4328
"2022-02-24 12:57:00",183013,14.81,6.926,10060.71,293.9185
"2022-02-24 12:58:00",183014,14.8,6.948,10060.41,308.7266
"2022-02-24 12:59:00",183015,14.81,6.97,10061.65,325.0616
"2022-02-24 13:00:00",183016,14.8,6.989,10060.69,347.118
"2022-02-24 13:01:00",183017,14.8,7.008,10059.98,305.9922
"2022-02-24 13:02:00",183018,14.8,7.023,10061.3,325.0204
"2022-02-24 13:03:00",183019,14.79,7.039,10060.79,317.8918
"2022-02-24 13:04:00",183020,14.79,7.052,10060.56,309.8985
"2022-02-24 13:05:00",183021,14.8,7.063,10062.1,326.765
"2022-02-24 13:06:00",183022,14.8,7.071,10061.51,321.4099
"2022-02-24 13:07:00",183023,14.81,7.077,10060.36,367.939
"2022-02-24 13:08:00",183024,14.81,7.081,10062.15,355.4874
"2022-02-24 13:09:00",183025,14.81,7.082,10061.36,337.7339
"2022-02-24 13:10:00",183026,14.81,7.083,10060.19,311.6122
"2022-02-24 13:11:00",183027,14.81,7.083,10062.23,316.7601
"2022-02-24 13:12:00",183028,14.8,7.083,10060.16,284.5942
"2022-02-24 13:13:00",183029,14.8,7.083,10059.71,300.7854
"2022-02-24 13:14:00",183030,14.8,7.082,10061.99,330.4701
"2022-02-24 13:15:00",183031,14.8,7.084,10060.46,304.3926
"2022-02-24 13:16:00",183032,14.8,7.083,10060.21,304.8942
"2022-02-24 13:17:00",183033,14.79,7.086,10061.79,336.4427
"2022-02-24 13:18:00",183034,14.81,7.089,10060.48,332.8629
"2022-02-24 13:19:00",183035,14.81,7.093,10060.59,317.4876
"2022-02-24 13:20:00",183036,14.8,7.101,10061.68,317.918
"2022-02-24 13:21:00",183037,14.8,7.11,10061.25,368.0204
