"TOA5","CR1000_CO2_Sensor","CR1000","21725","CR1000.Std.32.05","CPU:FCR_CO2_20201110.CR1","48381","FCR_CO2"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","CO2_1_Avg","CO2_2_Avg"
"TS","RN","Volts","degC","ppm","ppm"
"","","Min","Smp","Avg","Avg"
"2021-06-28 14:13:00",331140,14.25,38.08,10060.15,121.6627
"2021-06-28 14:14:00",331141,14.22,37.82,10059.25,114.0024
"2021-06-28 14:15:00",331142,14.24,37.48,10059.25,101.8362
"2021-06-28 14:16:00",331143,14.23,37.14,10060.15,145.9952
"2021-06-28 14:17:00",331144,14.23,36.94,10060.15,98.68195
"2021-06-28 14:18:00",331145,14.22,36.77,10058.8,79.75665
"2021-06-28 14:19:00",331146,14.23,36.65,10060.6,145.5446
"2021-06-28 14:20:00",331147,14.21,36.61,10060.15,121.2121
"2021-06-28 14:21:00",331148,14.23,36.61,10058.35,148.6988
"2021-06-28 14:22:00",331149,14.22,36.65,10060.15,89.6699
"2021-06-28 14:23:00",331150,14.23,36.73,10059.25,90.12051
"2021-06-28 14:24:00",331151,14.23,36.85,10059.25,68.94218
"2021-06-28 14:25:00",331152,14.22,36.94,10059.25,139.6868
"2021-06-28 14:26:00",331153,14.23,37.02,10058.8,136.082
"2021-06-28 14:27:00",331154,14.23,37.14,10058.35,86.96629
"2021-06-28 14:28:00",331155,14.22,37.27,10058.39,72.54425
"2021-06-28 14:29:00",331156,14.23,37.35,10059.73,78.40149
"2021-06-28 14:30:00",331157,14.23,37.48,10059.88,115.8018
"2021-06-28 14:31:00",331158,14.24,37.57,10059.09,108.1429
"2021-06-28 14:32:00",331159,14.24,37.69,10060.05,118.0567
"2021-06-28 14:33:00",331160,14.24,37.78,10060.09,111.7487
"2021-06-28 14:34:00",331161,14.24,37.86,10058.76,99.58279
"2021-06-28 14:35:00",331162,14.24,37.99,10060.13,141.0383
"2021-06-28 14:36:00",331163,14.23,38.03,10060.59,113.5517
"2021-06-28 14:37:00",331164,14.22,38.12,10059.24,138.7855
"2021-06-28 14:38:00",331165,14.25,38.21,10059.7,86.06506
"2021-06-28 14:39:00",331166,14.22,38.25,10058.8,125.2675
"2021-06-28 14:40:00",331167,14.23,38.29,10059.25,127.0699
"2021-06-28 14:41:00",331168,14.24,38.34,10058.8,112.6506
"2021-06-28 14:42:00",331169,14.22,38.34,10059.25,95.97833
"2021-06-28 14:43:00",331170,14.24,38.34,10058.8,67.59038
"2021-06-28 14:44:00",331171,14.23,38.38,10057,68.94218
"2021-06-28 14:45:00",331172,14.24,38.38,10059.25,119.8603
"2021-06-28 14:46:00",331173,14.25,38.42,10059.7,66.68917
"2021-06-28 14:47:00",331174,14.25,38.47,10059.25,77.05303
"2021-06-28 14:48:00",331175,14.24,38.47,10060.15,90.12051
"2021-06-28 14:49:00",331176,14.24,38.55,10059.7,108.1446
"2021-06-28 14:50:00",331177,14.25,38.6,10059.25,136.5326
"2021-06-28 14:51:00",331178,14.24,38.64,10059.7,112.2
"2021-06-28 14:52:00",331179,14.23,38.64,10060.15,166.2723
"2021-06-28 14:53:00",331180,14.24,38.68,10058.8,86.96629
"2021-06-28 14:54:00",331181,14.22,38.77,10059.25,94.62653
"2021-06-28 14:55:00",331182,14.22,38.77,10058.8,134.2796
"2021-06-28 14:56:00",331183,14.24,38.82,10059.7,109.947
"2021-06-28 14:57:00",331184,14.24,38.86,10058.35,98.23135
"2021-06-28 14:58:00",331185,14.26,38.86,10059.25,153.2048
"2021-06-28 14:59:00",331186,14.23,38.9,10060.15,113.1012
"2021-06-28 15:00:00",331187,14.24,38.86,10058.35,109.0458
"2021-06-28 15:01:00",331188,14.24,38.86,10060.15,139.6868
"2021-06-28 15:02:00",331189,14.24,38.86,10059.7,138.335
"2021-06-28 15:03:00",331190,14.23,38.82,10059.25,97.33014
"2021-06-28 15:04:00",331191,14.25,38.73,10060.15,109.0458
"2021-06-28 15:05:00",331192,14.21,38.68,10060.15,104.0892
"2021-06-28 15:06:00",331193,14.25,38.64,10059.25,120.7615
"2021-06-28 15:07:00",331194,14.22,38.6,10059.25,97.33014
