"TOA5","CR1000_CO2_Sensor","CR1000","21725","CR1000.Std.32.05","CPU:FCR_CO2_20201110.CR1","48381","FCR_CO2"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","CO2_1_Avg","CO2_2_Avg"
"TS","RN","Volts","degC","ppm","ppm"
"","","Min","Smp","Avg","Avg"
"2021-07-21 10:17:00",364024,14.23,32.84,10058.05,137.868
"2021-07-21 10:18:00",364025,14.22,32.81,10057.58,165.8092
"2021-07-21 10:19:00",364026,14.22,32.73,10061.03,111.7442
"2021-07-21 10:20:00",364027,14.23,32.62,10058.96,138.7815
"2021-07-21 10:21:00",364028,14.23,32.51,10059.97,73.89746
"2021-07-21 10:22:00",364029,14.25,32.4,10060.33,118.0495
"2021-07-21 10:23:00",364030,14.21,32.33,10060.14,142.3837
"2021-07-21 10:24:00",364031,14.22,32.33,10060.33,66.23684
"2021-07-21 10:25:00",364032,14.22,32.33,10059.87,115.3508
"2021-07-21 10:26:00",364033,14.21,32.4,10059.76,110.3837
"2021-07-21 10:27:00",364034,14.24,32.44,10059.47,109.0287
"2021-07-21 10:28:00",364035,14.22,32.51,10058.3,69.83372
"2021-07-21 10:29:00",364036,14.21,32.59,10060.18,81.09365
"2021-07-21 10:30:00",364037,14.22,32.66,10059.19,101.8218
"2021-07-21 10:31:00",364038,14.21,32.73,10058.43,108.5808
"2021-07-21 10:32:00",364039,14.22,32.81,10060.42,111.7307
"2021-07-21 10:33:00",364040,14.22,32.92,10057.68,104.969
"2021-07-21 10:34:00",364041,14.22,32.95,10057.84,92.36118
"2021-07-21 10:35:00",364042,14.21,33.03,10060.75,97.76453
"2021-07-21 10:36:00",364043,14.23,33.1,10057.68,100.0133
"2021-07-21 10:37:00",364044,14.22,33.17,10057.62,131.5537
"2021-07-21 10:38:00",364045,14.23,33.25,10058.82,72.53132
"2021-07-21 10:39:00",364046,14.24,33.32,10058.56,132.901
"2021-07-21 10:40:00",364047,14.23,33.43,10058.31,92.35703
"2021-07-21 10:41:00",364048,14.22,33.51,10059.52,180.2135
"2021-07-21 10:42:00",364049,14.23,33.59,10059.62,79.29143
"2021-07-21 10:43:00",364050,14.24,33.62,10058.79,118.0368
"2021-07-21 10:44:00",364051,14.23,33.7,10058.55,117.143
"2021-07-21 10:45:00",364052,14.25,33.73,10060.81,100.9281
"2021-07-21 10:46:00",364053,14.23,33.81,10060.5,127.063
"2021-07-21 10:47:00",364054,14.23,33.81,10057.75,108.5841
"2021-07-21 10:48:00",364055,14.23,33.89,10059.27,96.41122
"2021-07-21 10:49:00",364056,14.24,33.96,10056.73,149.5764
"2021-07-21 10:50:00",364057,14.23,34,10058.3,102.7276
"2021-07-21 10:51:00",364058,14.24,34.04,10058.75,97.77256
"2021-07-21 10:52:00",364059,14.22,34.11,10058,132.9115
"2021-07-21 10:53:00",364060,14.23,34.15,10057.82,112.6394
"2021-07-21 10:54:00",364061,14.23,34.19,10058.19,151.3933
"2021-07-21 10:55:00",364062,14.23,34.23,10060.68,153.1994
"2021-07-21 10:56:00",364063,14.23,34.27,10060.37,87.41479
"2021-07-21 10:57:00",364064,14.22,34.31,10059.11,91.0205
"2021-07-21 10:58:00",364065,14.23,34.34,10059.62,128.8712
"2021-07-21 10:59:00",364066,14.23,34.42,10060.55,116.2549
"2021-07-21 11:00:00",364067,14.23,34.46,10059.22,116.7057
"2021-07-21 11:01:00",364068,14.23,34.5,10056.98,161.3154
"2021-07-21 11:02:00",364069,14.23,34.54,10059.69,136.0818
"2021-07-21 11:03:00",364070,14.24,34.58,10057.89,86.51563
"2021-07-21 11:04:00",364071,14.23,34.61,10060.15,127.0699
"2021-07-21 11:05:00",364072,14.23,34.65,10057.9,115.3542
"2021-07-21 11:06:00",364073,14.23,34.69,10058.24,107.2422
"2021-07-21 11:07:00",364074,14.24,34.73,10058.68,142.3819
"2021-07-21 11:08:00",364075,14.23,34.85,10058.9,150.9466
"2021-07-21 11:09:00",364076,14.23,34.88,10058.58,121.6601
"2021-07-21 11:10:00",364077,14.23,34.93,10058.66,90.56989
"2021-07-21 11:11:00",364078,14.22,34.96,10058.83,87.8644
