"TOA5","TEST","CR6","15331","CR6.Std.10.02 CR6-WIFI.05","CPU:FCR_CO2_20211008_forCR6.CR6","47560","FCR_CO2"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","CO2_1_Avg","CO2_2_Avg"
"TS","RN","Volts","degC","ppm","ppm"
"","","Min","Smp","Avg","Avg"
"2022-03-29 11:21:00",230437,14.8,8.54,10062.49,284.1493
"2022-03-29 11:22:00",230438,14.82,8.6,10061.65,230.6108
"2022-03-29 11:23:00",230439,14.82,8.67,10060.97,237.7947
"2022-03-29 11:24:00",230440,14.82,8.74,10062.09,285.4103
"2022-03-29 11:25:00",230441,14.81,8.8,10061.49,246.8287
"2022-03-29 11:26:00",230442,14.81,8.88,10059.98,279.5513
"2022-03-29 11:27:00",230443,14.82,8.96,10062.43,307.2877
"2022-03-29 11:28:00",230444,14.81,9.04,10060.08,325.7625
"2022-03-29 11:29:00",230445,14.8,9.13,10059.76,275.4524
"2022-03-29 11:30:00",230446,14.81,9.22,10061.48,267.9132
"2022-03-29 11:31:00",230447,14.8,9.32,10059.89,294.5771
"2022-03-29 11:32:00",230448,14.8,9.41,10060.03,295.2591
"2022-03-29 11:33:00",230449,14.8,9.51,10061.09,245.6438
"2022-03-29 11:34:00",230450,14.8,9.6,10060.47,255.8442
"2022-03-29 11:35:00",230451,14.8,9.69,10060.14,255.1798
"2022-03-29 11:36:00",230452,14.81,9.78,10061.46,260.7091
"2022-03-29 11:37:00",230453,14.8,9.87,10060.82,276.6316
"2022-03-29 11:38:00",230454,14.81,9.96,10061.36,304.3654
"2022-03-29 11:39:00",230455,14.81,10.05,10060.93,311.0451
"2022-03-29 11:40:00",230456,14.8,10.13,10061.16,298.8907
"2022-03-29 11:41:00",230457,14.8,10.22,10060.61,275.4565
"2022-03-29 11:42:00",230458,14.79,10.31,10059.96,283.8388
"2022-03-29 11:43:00",230459,14.8,10.39,10061.3,277.6977
"2022-03-29 11:44:00",230460,14.81,10.47,10060.49,268.576
"2022-03-29 11:45:00",230461,14.82,10.55,10059.74,311.4952
"2022-03-29 11:46:00",230462,14.82,10.63,10061.03,260.0128
"2022-03-29 11:47:00",230463,14.81,10.71,10060.42,312.8801
"2022-03-29 11:48:00",230464,14.81,10.78,10059.5,279.1174
"2022-03-29 11:49:00",230465,14.82,10.85,10061.44,296.7904
"2022-03-29 11:50:00",230466,14.82,10.92,10060.01,247.0448
"2022-03-29 11:51:00",230467,14.8,10.98,10059.84,265.3169
"2022-03-29 11:52:00",230468,14.81,11.04,10061.66,260.7765
"2022-03-29 11:53:00",230469,14.8,11.1,10060.78,306.6691
"2022-03-29 11:54:00",230470,14.81,11.15,10060.58,233.548
"2022-03-29 11:55:00",230471,14.81,11.2,10061.26,287.6088
"2022-03-29 11:56:00",230472,14.81,11.25,10060.58,291.3356
"2022-03-29 11:57:00",230473,14.8,11.3,10059.74,275.4388
"2022-03-29 11:58:00",230474,14.81,11.35,10061.52,275.1768
"2022-03-29 11:59:00",230475,14.81,11.4,10059.87,290.8449
"2022-03-29 12:00:00",230476,14.82,11.46,10059.72,266.6425
"2022-03-29 12:01:00",230477,14.82,11.52,10060.58,302.4505
"2022-03-29 12:02:00",230478,14.82,11.58,10059.64,266.2626
"2022-03-29 12:03:00",230479,14.83,11.64,10060.24,311.7696
"2022-03-29 12:04:00",230480,14.81,11.7,10060.21,325.8589
"2022-03-29 12:05:00",230481,14.82,11.75,10060.46,300.807
"2022-03-29 12:06:00",230482,14.82,11.8,10059.9,295.1198
"2022-03-29 12:07:00",230483,14.82,11.86,10060.36,291.4254
"2022-03-29 12:08:00",230484,14.82,11.91,10060.88,316.8802
"2022-03-29 12:09:00",230485,14.8,11.96,10060.94,267.6464
"2022-03-29 12:10:00",230486,14.81,12.01,10060.21,288.1267
"2022-03-29 12:11:00",230487,14.82,12.07,10060.94,304.1174
"2022-03-29 12:12:00",230488,14.81,12.12,10060.6,339.6983
"2022-03-29 12:13:00",230489,14.82,12.17,10059.17,280.8691
"2022-03-29 12:14:00",230490,14.83,12.23,10061.6,311.6116
"2022-03-29 12:15:00",230491,14.83,12.29,10059.81,287.2762
