"TOA5","CR1000_CO2_Sensor","CR1000","21725","CR1000.Std.32.05","CPU:FCR_CO2_20201110.CR1","48381","FCR_CO2"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","CO2_1_Avg","CO2_2_Avg"
"TS","RN","Volts","degC","ppm","ppm"
"","","Min","Smp","Avg","Avg"
"2020-11-15 10:27:00",6919,14.22,14.28,10061.92,5226.163
"2020-11-15 10:28:00",6920,14.19,14.16,10064.17,5248.227
"2020-11-15 10:29:00",6921,14.2,14.04,10063.27,5281.099
"2020-11-15 10:30:00",6922,14.21,13.92,10062.82,5222.56
"2020-11-15 10:31:00",6923,14.21,13.85,10064.17,5154.565
"2020-11-15 10:32:00",6924,14.21,13.8,10063.72,5291.906
"2020-11-15 10:33:00",6925,14.22,13.8,10061.92,5245.976
"2020-11-15 10:34:00",6926,14.18,13.82,10063.27,5274.795
"2020-11-15 10:35:00",6927,14.21,13.85,10061.92,5321.175
"2020-11-15 10:36:00",6928,14.2,13.9,10061.02,5357.65
"2020-11-15 10:37:00",6929,14.21,13.92,10063.27,5365.755
"2020-11-15 10:38:00",6930,14.22,13.97,10061.02,5354.948
"2020-11-15 10:39:00",6931,14.22,14.01,10061.47,5340.539
"2020-11-15 10:40:00",6932,14.21,14.06,10062.37,5397.276
"2020-11-15 10:41:00",6933,14.22,14.09,10061.47,5419.791
"2020-11-15 10:42:00",6934,14.21,14.13,10061.47,5425.194
"2020-11-15 10:43:00",6935,14.21,14.18,10062.37,5484.183
"2020-11-15 10:44:00",6936,14.21,14.21,10062.37,5409.434
"2020-11-15 10:45:00",6937,14.21,14.25,10061.92,5427.446
"2020-11-15 10:46:00",6938,14.22,14.28,10061.47,5450.411
"2020-11-15 10:47:00",6939,14.21,14.3,10062.82,5483.283
"2020-11-15 10:48:00",6940,14.22,14.35,10062.37,5455.365
"2020-11-15 10:49:00",6941,14.22,14.37,10061.02,5500.394
"2020-11-15 10:50:00",6942,14.23,14.4,10063.27,5472.475
"2020-11-15 10:51:00",6943,14.2,14.42,10062.37,5463.469
"2020-11-15 10:52:00",6944,14.21,14.44,10061.47,5484.183
"2020-11-15 10:53:00",6945,14.21,14.47,10063.27,5476.979
"2020-11-15 10:54:00",6946,14.21,14.49,10061.47,5476.078
"2020-11-15 10:55:00",6947,14.22,14.52,10060.57,5479.68
"2020-11-15 10:56:00",6948,14.22,14.54,10063.72,5487.335
"2020-11-15 10:57:00",6949,14.2,14.56,10061.02,5559.833
"2020-11-15 10:58:00",6950,14.21,14.59,10060.12,5642.238
"2020-11-15 10:59:00",6951,14.23,14.61,10063.27,5585.5
"2020-11-15 11:00:00",6952,14.22,14.64,10061.47,5629.629
"2020-11-15 11:01:00",6953,14.23,14.66,10061.92,5636.834
"2020-11-15 11:02:00",6954,14.21,14.66,10063.27,5689.969
"2020-11-15 11:03:00",6955,14.23,14.68,10061.92,5715.186
"2020-11-15 11:04:00",6956,14.22,14.71,10062.82,5684.116
"2020-11-15 11:05:00",6957,14.21,14.73,10061.92,5835.867
"2020-11-15 11:06:00",6958,14.23,14.75,10062.37,5750.31
"2020-11-15 11:07:00",6959,14.2,14.78,10061.92,5726.444
"2020-11-15 11:08:00",6960,14.22,14.78,10061.02,5801.643
"2020-11-15 11:09:00",6961,14.22,14.8,10062.82,5812.451
"2020-11-15 11:10:00",6962,14.23,14.83,10061.02,5869.188
"2020-11-15 11:11:00",6963,14.23,14.85,10061.02,5848.475
"2020-11-15 11:12:00",6964,14.21,14.88,10063.27,5887.65
"2020-11-15 11:13:00",6965,14.23,14.88,10061.47,5794.439
"2020-11-15 11:14:00",6966,14.23,14.9,10059.21,5834.965
"2020-11-15 11:15:00",6967,14.23,14.92,10063.72,5806.597
"2020-11-15 11:16:00",6968,14.22,14.95,10061.47,5802.544
"2020-11-15 11:17:00",6969,14.21,14.97,10061.47,5778.228
"2020-11-15 11:18:00",6970,14.21,14.97,10062.82,5703.028
"2020-11-15 11:19:00",6971,14.23,15,10061.92,5676.461
"2020-11-15 11:20:00",6972,14.22,15.02,10061.92,5671.507
"2020-11-15 11:21:00",6973,14.23,15.04,10063.27,5584.6
