"TOA5","TEST","CR6","15331","CR6.Std.10.02 CR6-WIFI.05","CPU:FCR_CO2_20211008_forCR6.CR6","47560","FCR_CO2"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","CO2_1_Avg","CO2_2_Avg"
"TS","RN","Volts","degC","ppm","ppm"
"","","Min","Smp","Avg","Avg"
"2021-12-14 13:08:00",79344,14.86,18.96,10059.84,35.12778
"2021-12-14 13:09:00",79345,14.87,18.88,10059.5,70.57186
"2021-12-14 13:10:00",79346,14.86,18.83,10061.66,100.1033
"2021-12-14 13:11:00",79347,14.86,18.78,10060.76,46.8535
"2021-12-14 13:12:00",79348,14.87,18.72,10059.96,22.84429
"2021-12-14 13:13:00",79349,14.86,18.67,10061.4,26.90083
"2021-12-14 13:14:00",79350,14.86,18.61,10060.33,21.03321
"2021-12-14 13:15:00",79351,14.87,18.56,10059.73,24.64812
"2021-12-14 13:16:00",79352,14.87,18.54,10061.18,25.13492
"2021-12-14 13:17:00",79353,14.86,18.54,10059.01,21.05579
"2021-12-14 13:18:00",79354,14.85,18.55,10059.23,22.83342
"2021-12-14 13:19:00",79355,14.85,18.58,10060.46,24.9829
"2021-12-14 13:20:00",79356,14.83,18.61,10059.8,20.58348
"2021-12-14 13:21:00",79357,14.87,18.65,10059.27,23.84538
"2021-12-14 13:22:00",79358,14.86,18.7,10059.77,19.08098
"2021-12-14 13:23:00",79359,14.86,18.74,10059.63,19.09619
"2021-12-14 13:24:00",79360,14.86,18.79,10059.98,20.95217
"2021-12-14 13:25:00",79361,14.86,18.84,10059.66,17.8978
"2021-12-14 13:26:00",79362,14.86,18.9,10060.57,16.93595
"2021-12-14 13:27:00",79363,14.87,18.96,10059.88,24.96935
"2021-12-14 13:28:00",79364,14.86,19.01,10059.39,21.51404
"2021-12-14 13:29:00",79365,14.86,19.07,10061.51,23.18603
"2021-12-14 13:30:00",79366,14.86,19.12,10060.28,24.86322
"2021-12-14 13:31:00",79367,14.85,19.17,10058.78,23.03804
"2021-12-14 13:32:00",79368,14.86,19.22,10060.37,24.42849
"2021-12-14 13:33:00",79369,14.86,19.27,10059.43,22.8206
"2021-12-14 13:34:00",79370,14.85,19.31,10058.92,52.46104
"2021-12-14 13:35:00",79371,14.86,19.35,10060.53,22.86685
"2021-12-14 13:36:00",79372,14.86,19.39,10058.93,24.0715
"2021-12-14 13:37:00",79373,14.86,19.43,10058.7,16.95008
"2021-12-14 13:38:00",79374,14.86,19.46,10060.55,21.26427
"2021-12-14 13:39:00",79375,14.85,19.49,10059.11,20.88409
"2021-12-14 13:40:00",79376,14.85,19.52,10059.56,15.92871
"2021-12-14 13:41:00",79377,14.87,19.55,10060.14,18.93515
"2021-12-14 13:42:00",79378,14.87,19.57,10059.87,25.07455
"2021-12-14 13:43:00",79379,14.86,19.59,10060.7,19.33236
"2021-12-14 13:44:00",79380,14.86,19.61,10059.82,43.98485
"2021-12-14 13:45:00",79381,14.86,19.63,10060.53,25.58454
"2021-12-14 13:46:00",79382,14.83,19.65,10060.51,20.93303
"2021-12-14 13:47:00",79383,14.87,19.67,10058.78,24.67979
"2021-12-14 13:48:00",79384,14.87,19.68,10060.51,24.87031
"2021-12-14 13:49:00",79385,14.87,19.7,10059.37,21.04074
"2021-12-14 13:50:00",79386,14.86,19.71,10058.97,23.20774
"2021-12-14 13:51:00",79387,14.86,19.73,10060.49,23.12431
"2021-12-14 13:52:00",79388,14.86,19.74,10059.67,14.8534
"2021-12-14 13:53:00",79389,14.87,19.76,10058.37,23.18841
"2021-12-14 13:54:00",79390,14.87,19.77,10060.99,21.60478
"2021-12-14 13:55:00",79391,14.87,19.79,10059.25,13.42768
"2021-12-14 13:56:00",79392,14.88,19.8,10059.03,20.95017
"2021-12-14 13:57:00",79393,14.87,19.81,10061.07,27.19352
"2021-12-14 13:58:00",79394,14.87,19.82,10059.63,14.62158
"2021-12-14 13:59:00",79395,14.86,19.83,10060.19,29.08151
"2021-12-14 14:00:00",79396,14.86,19.84,10060.58,25.8906
"2021-12-14 14:01:00",79397,14.86,19.85,10059.85,18.77798
