"TOA5","CR1000_CO2_Sensor","CR1000","21725","CR1000.Std.32.05","CPU:FCR_CO2_20201110.CR1","48381","FCR_CO2"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","CO2_1_Avg","CO2_2_Avg"
"TS","RN","Volts","degC","ppm","ppm"
"","","Min","Smp","Avg","Avg"
"2021-07-07 13:12:00",344039,14.24,36.36,10058.8,133.3783
"2021-07-07 13:13:00",344040,14.22,35.71,10059.25,131.1253
"2021-07-07 13:14:00",344041,14.24,35.12,10060.15,123.4651
"2021-07-07 13:15:00",344042,14.21,34.58,10059.25,84.71327
"2021-07-07 13:16:00",344043,14.22,34.19,10059.7,130.6747
"2021-07-07 13:17:00",344044,14.21,34.08,10060.15,81.55906
"2021-07-07 13:18:00",344045,14.23,34.08,10060.15,109.0458
"2021-07-07 13:19:00",344046,14.23,34.11,10059.25,140.588
"2021-07-07 13:20:00",344047,14.22,34.19,10060.15,109.0458
"2021-07-07 13:21:00",344048,14.21,34.23,10060.15,84.26267
"2021-07-07 13:22:00",344049,14.21,34.27,10057.9,153.2048
"2021-07-07 13:23:00",344050,14.21,34.34,10059.7,126.1687
"2021-07-07 13:24:00",344051,14.21,34.38,10059.25,122.5639
"2021-07-07 13:25:00",344052,14.21,34.42,10059.25,99.13255
"2021-07-07 13:26:00",344053,14.22,34.46,10059.7,88.31809
"2021-07-07 13:27:00",344054,14.23,34.5,10058.35,123.9157
"2021-07-07 13:28:00",344055,14.22,34.58,10059.25,114.0024
"2021-07-07 13:29:00",344056,14.21,34.65,10059.25,97.33014
"2021-07-07 13:30:00",344057,14.21,34.69,10060.15,111.7494
"2021-07-07 13:31:00",344058,14.21,34.81,10060.15,93.72532
"2021-07-07 13:32:00",344059,14.21,34.88,10059.25,100.935
"2021-07-07 13:33:00",344060,14.22,34.93,10060.15,150.0506
"2021-07-07 13:34:00",344061,14.23,35,10060.15,116.2555
"2021-07-07 13:35:00",344062,14.21,35.08,10060.15,77.05303
"2021-07-07 13:36:00",344063,14.21,35.12,10060.6,114.0024
"2021-07-07 13:37:00",344064,14.21,35.2,10059.7,120.7615
"2021-07-07 13:38:00",344065,14.21,35.28,10058.35,114.453
"2021-07-07 13:39:00",344066,14.21,35.36,10060.15,123.9157
"2021-07-07 13:40:00",344067,14.22,35.48,10058.8,86.96629
"2021-07-07 13:41:00",344068,14.21,35.56,10058.8,136.9832
"2021-07-07 13:42:00",344069,14.23,35.71,10059.25,110.8482
"2021-07-07 13:43:00",344070,14.21,35.84,10059.25,100.935
"2021-07-07 13:44:00",344071,14.23,35.96,10058.8,121.6627
"2021-07-07 13:45:00",344072,14.21,36.12,10058.8,154.1061
"2021-07-07 13:46:00",344073,14.23,36.24,10060.15,58.57833
"2021-07-07 13:47:00",344074,14.21,36.36,10060.15,130.6747
"2021-07-07 13:48:00",344075,14.21,36.48,10059.25,110.8482
"2021-07-07 13:49:00",344076,14.21,36.61,10060.15,117.6073
"2021-07-07 13:50:00",344077,14.22,36.69,10060.15,83.36147
"2021-07-07 13:51:00",344078,14.21,36.77,10058.35,124.3663
"2021-07-07 13:52:00",344079,14.21,36.81,10060.15,136.9832
"2021-07-07 13:53:00",344080,14.21,36.85,10060.15,68.94218
"2021-07-07 13:54:00",344081,14.23,36.85,10058.35,65.78797
"2021-07-07 13:55:00",344082,14.2,36.85,10059.7,100.935
"2021-07-07 13:56:00",344083,14.21,36.81,10059.25,78.40484
"2021-07-07 13:57:00",344084,14.21,36.77,10059.25,133.3783
"2021-07-07 13:58:00",344085,14.21,36.69,10058.8,105.441
"2021-07-07 13:59:00",344086,14.22,36.69,10058.8,131.5759
"2021-07-07 14:00:00",344087,14.21,36.61,10059.7,81.55906
"2021-07-07 14:01:00",344088,14.21,36.57,10058.35,115.3542
"2021-07-07 14:02:00",344089,14.21,36.53,10060.15,99.58315
"2021-07-07 14:03:00",344090,14.21,36.48,10060.15,143.2916
"2021-07-07 14:04:00",344091,14.22,36.44,10059.25,100.4844
"2021-07-07 14:05:00",344092,14.21,36.44,10060.15,111.7494
"2021-07-07 14:06:00",344093,14.21,36.4,10059.7,118.5085
