"TOA5","CR1000_CO2_Sensor","CR1000","21725","CR1000.Std.32.05","CPU:FCR_CO2_20201110.CR1","48381","FCR_CO2"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","CO2_1_Avg","CO2_2_Avg"
"TS","RN","Volts","degC","ppm","ppm"
"","","Min","Smp","Avg","Avg"
"2021-05-31 12:08:00",290695,14.22,27.03,10058.77,129.686
"2021-05-31 12:09:00",290696,14.21,26.93,10060.12,76.10044
"2021-05-31 12:10:00",290697,14.22,26.78,10058.77,120.2297
"2021-05-31 12:11:00",290698,14.22,26.68,10058.77,144.5458
"2021-05-31 12:12:00",290699,14.2,26.65,10060.12,89.1591
"2021-05-31 12:13:00",290700,14.21,26.65,10059.22,130.5866
"2021-05-31 12:14:00",290701,14.21,26.65,10058.77,103.1184
"2021-05-31 12:15:00",290702,14.21,26.62,10059.67,111.674
"2021-05-31 12:16:00",290703,14.23,26.62,10060.57,158.0548
"2021-05-31 12:17:00",290704,14.22,26.62,10059.67,132.8381
"2021-05-31 12:18:00",290705,14.21,26.62,10058.77,135.5398
"2021-05-31 12:19:00",290706,14.24,26.65,10060.12,167.511
"2021-05-31 12:20:00",290707,14.22,26.65,10059.67,142.2943
"2021-05-31 12:21:00",290708,14.22,26.65,10058.77,120.68
"2021-05-31 12:22:00",290709,14.22,26.68,10061.02,125.6333
"2021-05-31 12:23:00",290710,14.22,26.72,10058.77,126.9842
"2021-05-31 12:24:00",290711,14.21,26.74,10058.77,135.5398
"2021-05-31 12:25:00",290712,14.22,26.81,10061.02,106.2704
"2021-05-31 12:26:00",290713,14.23,26.84,10058.77,128.7854
"2021-05-31 12:27:00",290714,14.23,26.87,10058.77,113.0249
"2021-05-31 12:28:00",290715,14.22,26.93,10060.12,153.5518
"2021-05-31 12:29:00",290716,14.22,26.96,10059.22,108.0716
"2021-05-31 12:30:00",290717,14.23,27.03,10059.22,99.51596
"2021-05-31 12:31:00",290718,14.22,27.09,10060.12,158.9554
"2021-05-31 12:32:00",290719,14.23,27.15,10059.67,111.674
"2021-05-31 12:33:00",290720,14.22,27.21,10059.67,122.9315
"2021-05-31 12:34:00",290721,14.22,27.34,10059.67,166.6104
"2021-05-31 12:35:00",290722,14.23,27.4,10060.12,158.9554
"2021-05-31 12:36:00",290723,14.24,27.47,10059.67,116.177
"2021-05-31 12:37:00",290724,14.22,27.59,10058.77,153.1015
"2021-05-31 12:38:00",290725,14.21,27.66,10061.02,156.2536
"2021-05-31 12:39:00",290726,14.21,27.72,10058.77,133.2883
"2021-05-31 12:40:00",290727,14.23,27.78,10058.77,130.5866
"2021-05-31 12:41:00",290728,14.22,27.85,10060.57,113.9255
"2021-05-31 12:42:00",290729,14.24,27.88,10058.77,125.183
"2021-05-31 12:43:00",290730,14.22,27.94,10058.77,124.2824
"2021-05-31 12:44:00",290731,14.22,27.91,10060.57,86.45731
"2021-05-31 12:45:00",290732,14.23,27.98,10058.77,129.686
"2021-05-31 12:46:00",290733,14.23,28.01,10058.77,157.6045
"2021-05-31 12:47:00",290734,14.23,28.04,10060.12,115.2764
"2021-05-31 12:48:00",290735,14.22,28.07,10060.12,98.16507
"2021-05-31 12:49:00",290736,14.22,28.07,10059.67,143.1949
"2021-05-31 12:50:00",290737,14.22,28.1,10059.67,167.0607
"2021-05-31 12:51:00",290738,14.23,28.14,10060.12,96.81418
"2021-05-31 12:52:00",290739,14.23,28.14,10059.67,138.6919
"2021-05-31 12:53:00",290740,14.23,28.17,10059.22,85.55671
"2021-05-31 12:54:00",290741,14.22,28.14,10060.57,67.09447
"2021-05-31 12:55:00",290742,14.22,28.1,10058.32,135.9901
"2021-05-31 12:56:00",290743,14.23,28.04,10058.77,113.9255
"2021-05-31 12:57:00",290744,14.23,28.01,10061.02,143.6452
"2021-05-31 12:58:00",290745,14.22,27.94,10058.77,169.3122
"2021-05-31 12:59:00",290746,14.24,27.91,10058.77,104.9195
"2021-05-31 13:00:00",290747,14.22,27.88,10060.57,110.3231
"2021-05-31 13:01:00",290748,14.23,27.88,10058.77,179.2188
"2021-05-31 13:02:00",290749,14.22,27.88,10058.77,150.3997
