"TOA5","CR3000","CR3000","10344","CR3000.Std.27.04","CPU:CR3000_6Sensors_25JUL16.CR3","47280","stats"
"TIMESTAMP","RECORD","AirTC_mean","e_hmp_mean","RH_mean","t_dew_hmp_mean","duty_cycle"
"TS","RN","C","kPa","percent","C",""
"","","Smp","Smp","Smp","Smp","Smp"
"2017-12-11 14:27:00",90752,9.428818,0.5064679,42.88712,-2.553077,1
"2017-12-11 14:28:00",90753,9.347228,0.4990831,42.49416,-2.751144,1
"2017-12-11 14:29:00",90754,9.330312,0.5029613,42.87425,-2.646541,1
"2017-12-11 14:30:00",90755,9.327502,0.5143535,43.85247,-2.344691,1
"2017-12-11 14:31:00",90756,9.483177,0.5144448,43.40408,-2.341963,1
"2017-12-11 14:32:00",90757,9.525023,0.5097286,42.88446,-2.466585,1
"2017-12-11 14:33:00",90758,9.817403,0.5178288,42.71868,-2.253592,1
"2017-12-11 14:34:00",90759,9.990856,0.5173125,42.18218,-2.267223,1
"2017-12-11 14:35:00",90760,9.939661,0.5149208,42.13129,-2.32991,1
"2017-12-11 14:36:00",90761,10.277,0.4997359,39.97703,-2.733282,1
"2017-12-11 14:37:00",90762,9.885119,0.4905133,40.28112,-2.984318,1
"2017-12-11 14:38:00",90763,9.634839,0.4913213,41.03182,-2.961951,1
"2017-12-11 14:39:00",90764,9.701797,0.4959753,41.23486,-2.835085,1
"2017-12-11 14:40:00",90765,9.788701,0.4929961,40.74872,-2.916128,1
"2017-12-11 14:41:00",90766,9.799728,0.4997283,41.27436,-2.733699,1
"2017-12-11 14:42:00",90767,9.67572,0.4976304,41.44465,-2.79036,1
"2017-12-11 14:43:00",90768,9.714458,0.5142949,42.72187,-2.345973,1
"2017-12-11 14:44:00",90769,9.923406,0.5082676,41.63238,-2.505465,1
"2017-12-11 14:45:00",90770,10.39347,0.5218454,41.41663,-2.150653,1
"2017-12-11 14:46:00",90771,10.68087,0.5173885,40.28822,-2.264935,1
"2017-12-11 14:47:00",90772,10.58291,0.5180756,40.60517,-2.247286,1
"2017-12-11 14:48:00",90773,10.62976,0.5131037,40.09122,-2.377213,1
"2017-12-11 14:49:00",90774,10.49352,0.505833,39.88216,-2.570404,1
"2017-12-11 14:50:00",90775,10.41512,0.5020902,39.79512,-2.670406,1
"2017-12-11 14:51:00",90776,10.20463,0.5040725,40.51819,-2.61733,1
"2017-12-11 14:52:00",90777,10.09992,0.512207,41.46323,-2.400802,1
"2017-12-11 14:53:00",90778,10.01965,0.5075327,41.30581,-2.524692,1
"2017-12-11 14:54:00",90779,9.992099,0.5116284,41.71514,-2.416523,1
"2017-12-11 14:55:00",90780,10.07256,0.5049765,40.9526,-2.592719,1
"2017-12-11 14:56:00",90781,10.20055,0.504775,40.58729,-2.598041,1
"2017-12-11 14:57:00",90782,10.30519,0.5101787,40.73516,-2.454596,1
"2017-12-11 14:58:00",90783,10.3617,0.5161493,41.05674,-2.297386,1
"2017-12-11 14:59:00",90784,10.43482,0.5132533,40.62778,-2.373309,1
"2017-12-11 15:00:00",90785,10.4997,0.5114702,40.31118,-2.42047,1
"2017-12-11 15:01:00",90786,10.53433,0.5117149,40.23631,-2.414371,1
"2017-12-11 15:02:00",90787,10.54417,0.5362567,42.13995,-1.779658,1
"2017-12-11 15:03:00",90788,10.80071,0.5441015,42.03072,-1.582654,1
"2017-12-11 15:04:00",90789,11.44602,0.546087,40.41143,-1.534195,1
"2017-12-11 15:05:00",90790,11.37632,0.5330358,39.62984,-1.862209,1
"2017-12-11 15:06:00",90791,10.94875,0.5353307,40.94578,-1.804105,1
"2017-12-11 15:07:00",90792,11.01286,0.5417088,41.25991,-1.642438,1
"2017-12-11 15:08:00",90793,11.13338,0.5551904,41.94687,-1.308772,1
"2017-12-11 15:09:00",90794,11.09628,0.5387499,40.80518,-1.717688,1
"2017-12-11 15:10:00",90795,11.03173,0.5382184,40.94169,-1.730574,1
"2017-12-11 15:11:00",90796,11.0578,0.5370544,40.78235,-1.76,1
"2017-12-11 15:12:00",90797,11.02536,0.5419059,41.24,-1.637699,1
"2017-12-11 15:13:00",90798,11.06106,0.547815,41.592,-1.489867,1
"2017-12-11 15:14:00",90799,11.07609,0.557631,42.29398,-1.248303,1
"2017-12-11 15:15:00",90800,11.082,0.548088,41.55379,-1.48345,1
"2017-12-11 15:16:00",90801,11.1551,0.5436355,41.01684,-1.594317,1
"2017-12-11 15:17:00",90802,11.26325,0.5443945,40.77917,-1.575756,1
"2017-12-11 15:18:00",90803,11.85955,0.5526738,39.79808,-1.370158,1
"2017-12-11 15:19:00",90804,11.7388,0.5352991,38.85602,-1.804293,1
"2017-12-11 15:20:00",90805,11.78902,0.5355476,38.74632,-1.797637,1
"2017-12-11 15:21:00",90806,11.92615,0.5329698,38.20992,-1.863944,1
"2017-12-11 15:22:00",90807,11.92735,0.5434485,38.96039,-1.598739,1
"2017-12-11 15:23:00",90808,12.01971,0.5512671,39.27898,-1.405056,1
"2017-12-11 15:24:00",90809,12.18093,0.5532642,39.00538,-1.355564,1
"2017-12-11 15:25:00",90810,12.69212,0.5750843,39.20313,-0.8278935,1
"2017-12-11 15:26:00",90811,12.88969,0.5909068,39.76241,-0.4563617,1
"2017-12-11 15:27:00",90812,12.82586,0.5890858,39.80793,-0.4980344,1
"2017-12-11 15:28:00",90813,12.78861,0.5891548,39.90846,-0.4969144,1
"2017-12-11 15:29:00",90814,12.69093,0.5896419,40.19773,-0.4856929,1
