"TOA5","CR3000","CR3000","10344","CR3000.Std.32.02","CPU:CR3000_6Sensors_21MAY18.CR3","18979","stats"
"TIMESTAMP","RECORD","AirTC_mean","e_hmp_mean","RH_mean","t_dew_hmp_mean","duty_cycle"
"TS","RN","C","kPa","percent","C",""
"","","Smp","Smp","Smp","Smp","Smp"
"2018-07-02 11:08:00",60356,31.34269,3.364506,73.43801,26.03494,1
"2018-07-02 11:09:00",60357,31.57214,3.422904,73.74895,26.32684,1
"2018-07-02 11:10:00",60358,31.52324,3.386521,73.16645,26.14565,1
"2018-07-02 11:11:00",60359,31.50404,3.322845,71.86835,25.82481,1
"2018-07-02 11:12:00",60360,31.62017,3.334349,71.64542,25.88357,1
"2018-07-02 11:13:00",60361,31.35065,3.263461,71.20055,25.52062,1
"2018-07-02 11:14:00",60362,31.43237,3.334119,72.4081,25.88242,1
"2018-07-02 11:15:00",60363,31.43863,3.347602,72.67355,25.95022,1
"2018-07-02 11:16:00",60364,31.69499,3.375252,72.21066,26.088,1
"2018-07-02 11:17:00",60365,32.28733,3.460134,71.58685,26.50833,1
"2018-07-02 11:18:00",60366,32.81733,3.590441,72.10053,27.1373,1
"2018-07-02 11:19:00",60367,32.94918,3.597241,71.70586,27.16998,1
"2018-07-02 11:20:00",60368,33.32636,3.68702,71.94321,27.58743,1
"2018-07-02 11:21:00",60369,35.09544,4.176459,73.86186,29.73695,1
"2018-07-02 11:22:00",60370,35.09963,4.161055,73.57732,29.67393,1
"2018-07-02 11:23:00",60371,35.07507,4.154681,73.5639,29.6472,1
"2018-07-02 11:24:00",60372,34.92588,4.117835,73.51462,29.49243,1
"2018-07-02 11:25:00",60373,34.68495,4.08657,73.94054,29.3613,1
"2018-07-02 11:26:00",60374,34.51129,4.102068,74.94064,29.42719,1
"2018-07-02 11:27:00",60375,34.27184,4.051555,75.00964,29.21278,1
"2018-07-02 11:28:00",60376,34.44521,4.092968,75.04249,29.38716,1
"2018-07-02 11:29:00",60377,34.42208,4.014622,73.70006,29.05255,1
"2018-07-02 11:30:00",60378,34.48271,3.979523,72.81152,28.90118,1
"2018-07-02 11:31:00",60379,34.47067,3.919313,71.75682,28.63798,1
"2018-07-02 11:32:00",60380,34.82086,3.952708,70.97491,28.78383,1
"2018-07-02 11:33:00",60381,38.7034,5.262252,75.41692,33.57029,1
"2018-07-02 11:34:00",60382,35.70567,4.224397,72.0849,29.89851,1
"2018-07-02 11:35:00",60383,34.39027,3.831627,70.35774,28.2224,1
"2018-07-02 11:36:00",60384,32.25639,3.261085,67.58922,25.50783,1
"2018-07-02 11:37:00",60385,32.28276,3.279431,67.8738,25.60365,1
"2018-07-02 11:38:00",60386,32.04963,3.216817,67.45755,25.27859,1
"2018-07-02 11:39:00",60387,31.84106,3.227163,68.48047,25.33325,1
"2018-07-02 11:40:00",60388,31.81158,3.239436,68.85597,25.39714,1
"2018-07-02 11:41:00",60389,31.9168,3.277803,69.25636,25.595,1
"2018-07-02 11:42:00",60390,32.79462,3.458416,69.53682,26.5001,1
"2018-07-02 11:43:00",60391,32.42651,3.297858,67.69439,25.69567,1
"2018-07-02 11:44:00",60392,31.68991,2.999088,64.18838,24.10672,1
"2018-07-02 11:45:00",60393,31.41192,2.990729,65.02513,24.05975,1
"2018-07-02 11:46:00",60394,31.00235,2.903833,64.62616,23.57018,1
"2018-07-02 11:47:00",60395,30.79046,2.900684,65.34027,23.55208,1
"2018-07-02 11:48:00",60396,30.57356,2.820633,64.32935,23.08873,1
"2018-07-02 11:49:00",60397,30.48509,2.826059,64.78052,23.12066,1
"2018-07-02 11:50:00",60398,30.54078,2.906214,66.40618,23.58395,1
"2018-07-02 11:51:00",60399,30.76698,2.907939,65.59201,23.59364,1
"2018-07-02 11:52:00",60400,30.98757,2.875897,64.05894,23.41004,1
"2018-07-02 11:53:00",60401,30.87767,2.854707,63.98616,23.28745,1
"2018-07-02 11:54:00",60402,30.60552,2.841894,64.69596,23.21292,1
"2018-07-02 11:55:00",60403,30.70139,2.87575,65.10893,23.40896,1
"2018-07-02 11:56:00",60404,30.98046,2.822461,62.89264,23.0992,1
"2018-07-02 11:57:00",60405,31.33082,2.823411,61.673,23.10505,1
"2018-07-02 11:58:00",60406,31.42159,2.858784,62.12434,23.31103,1
"2018-07-02 11:59:00",60407,31.26447,2.828556,62.01696,23.13465,1
"2018-07-02 12:00:00",60408,31.16667,2.795329,61.63206,22.93985,1
"2018-07-02 12:01:00",60409,31.05658,2.793755,61.985,22.93066,1
"2018-07-02 12:02:00",60410,31.1137,2.846252,62.9442,23.23827,1
"2018-07-02 12:03:00",60411,31.28246,2.867821,62.81568,23.36338,1
"2018-07-02 12:04:00",60412,31.38105,2.757059,60.05235,22.71254,1
"2018-07-02 12:05:00",60413,31.18868,2.73097,60.13822,22.55591,1
"2018-07-02 12:06:00",60414,31.1026,2.752207,60.90224,22.68317,1
"2018-07-02 12:07:00",60415,31.21402,2.785632,61.2538,22.88268,1
"2018-07-02 12:08:00",60416,31.26462,2.825838,61.95819,23.11911,1
"2018-07-02 12:09:00",60417,31.64142,2.824819,60.6254,23.1133,1
"2018-07-02 12:10:00",60418,31.61036,2.750924,59.14275,22.6755,1
"2018-07-02 12:11:00",60419,31.73235,2.773136,59.21067,22.80844,1
"2018-07-02 12:12:00",60420,31.58794,2.779063,59.82478,22.84361,1
"2018-07-02 12:13:00",60421,31.76653,2.850236,60.7383,23.26137,1
