"TOA5","CR3000","CR3000","10344","CR3000.Std.27.04","CPU:CR3000_6Sensors_25JUL16.CR3","47280","stats"
"TIMESTAMP","RECORD","AirTC_mean","e_hmp_mean","RH_mean","t_dew_hmp_mean","duty_cycle"
"TS","RN","C","kPa","percent","C",""
"","","Smp","Smp","Smp","Smp","Smp"
"2017-10-02 13:33:00",625140,18.71007,1.162585,53.90363,9.204481,1
"2017-10-02 13:34:00",625141,19.06971,1.155356,52.37777,9.111812,1
"2017-10-02 13:35:00",625142,19.11998,1.170449,52.89655,9.304668,1
"2017-10-02 13:36:00",625143,19.4099,1.171234,51.98394,9.314456,1
"2017-10-02 13:37:00",625144,19.48686,1.173873,51.85283,9.34808,1
"2017-10-02 13:38:00",625145,19.54077,1.189335,52.35971,9.542615,1
"2017-10-02 13:39:00",625146,19.59344,1.180205,51.78783,9.427929,1
"2017-10-02 13:40:00",625147,19.27093,1.1476,51.37653,9.011639,1
"2017-10-02 13:41:00",625148,18.94145,1.155162,52.79054,9.109485,1
"2017-10-02 13:42:00",625149,18.94798,1.138716,52.01771,8.896956,1
"2017-10-02 13:43:00",625150,18.886,1.140626,52.30714,8.921791,1
"2017-10-02 13:44:00",625151,18.71867,1.157921,53.65873,9.144878,1
"2017-10-02 13:45:00",625152,18.74216,1.16276,53.80373,9.206738,1
"2017-10-02 13:46:00",625153,19.08882,1.147743,51.96941,9.013434,1
"2017-10-02 13:47:00",625154,19.2021,1.142957,51.39033,8.952062,1
"2017-10-02 13:48:00",625155,19.31218,1.146855,51.21295,9.002457,1
"2017-10-02 13:49:00",625156,19.34995,1.141829,50.86879,8.937394,1
"2017-10-02 13:50:00",625157,19.33439,1.107639,49.39344,8.487882,1
"2017-10-02 13:51:00",625158,19.3793,1.104665,49.12317,8.448172,1
"2017-10-02 13:52:00",625159,19.14154,1.102875,49.77543,8.424238,1
"2017-10-02 13:53:00",625160,18.84724,1.108389,50.95094,8.497554,1
"2017-10-02 13:54:00",625161,18.63052,1.105218,51.49981,8.455606,1
"2017-10-02 13:55:00",625162,18.69482,1.110227,51.52528,8.522306,1
"2017-10-02 13:56:00",625163,18.95061,1.109873,50.69181,8.517613,1
"2017-10-02 13:57:00",625164,19.03454,1.099922,49.97495,8.384777,1
"2017-10-02 13:58:00",625165,19.16297,1.096596,49.42538,8.339863,1
"2017-10-02 13:59:00",625166,19.23753,1.081052,48.49962,8.129803,1
"2017-10-02 14:00:00",625167,19.19668,1.088539,48.96006,8.231439,1
"2017-10-02 14:01:00",625168,19.32844,1.099326,49.04077,8.376697,1
"2017-10-02 14:02:00",625169,19.49147,1.100885,48.61478,8.397659,1
"2017-10-02 14:03:00",625170,19.56288,1.110888,48.83884,8.531026,1
"2017-10-02 14:04:00",625171,19.68155,1.110304,48.45431,8.523171,1
"2017-10-02 14:05:00",625172,19.48037,1.127202,49.81137,8.746591,1
"2017-10-02 14:06:00",625173,19.58782,1.131508,49.66811,8.80281,1
"2017-10-02 14:07:00",625174,19.84945,1.118693,48.31487,8.634509,1
"2017-10-02 14:08:00",625175,19.78837,1.098073,47.6043,8.359879,1
"2017-10-02 14:09:00",625176,19.51454,1.076369,47.46381,8.065864,1
"2017-10-02 14:10:00",625177,19.44822,1.088035,48.17665,8.224574,1
"2017-10-02 14:11:00",625178,19.6524,1.096264,47.92897,8.335642,1
"2017-10-02 14:12:00",625179,19.67275,1.04472,45.61717,7.627506,1
"2017-10-02 14:13:00",625180,19.56018,1.040756,45.76336,7.571897,1
"2017-10-02 14:14:00",625181,19.73587,1.045441,45.4707,7.637805,1
"2017-10-02 14:15:00",625182,19.803,1.062318,46.01237,7.8727,1
"2017-10-02 14:16:00",625183,19.72143,1.066483,46.42757,7.930302,1
"2017-10-02 14:17:00",625184,19.58083,1.048542,46.04631,7.68106,1
"2017-10-02 14:18:00",625185,19.59028,1.092056,47.92937,8.278888,1
"2017-10-02 14:19:00",625186,19.84746,1.101572,47.58049,8.406564,1
"2017-10-02 14:20:00",625187,20.1133,1.097286,46.62207,8.349369,1
"2017-10-02 14:21:00",625188,19.88981,1.104648,47.5886,8.447821,1
"2017-10-02 14:22:00",625189,19.65443,1.100458,48.10598,8.391862,1
"2017-10-02 14:23:00",625190,19.59643,1.108014,48.61127,8.492866,1
"2017-10-02 14:24:00",625191,19.76828,1.121496,48.68058,8.671539,1
"2017-10-02 14:25:00",625192,19.83014,1.121729,48.50414,8.674601,1
"2017-10-02 14:26:00",625193,19.87479,1.120265,48.30662,8.655212,1
"2017-10-02 14:27:00",625194,20.03009,1.123956,48.00185,8.703917,1
"2017-10-02 14:28:00",625195,19.99107,1.113875,47.68621,8.570708,1
"2017-10-02 14:29:00",625196,19.84396,1.109939,47.95334,8.518545,1
"2017-10-02 14:30:00",625197,19.7739,1.095968,47.55585,8.331634,1
"2017-10-02 14:31:00",625198,19.82882,1.101185,47.6195,8.4016,1
"2017-10-02 14:32:00",625199,20.00036,1.104715,47.2671,8.448887,1
"2017-10-02 14:33:00",625200,20.02465,1.098731,46.94044,8.368782,1
"2017-10-02 14:34:00",625201,19.99147,1.097785,46.99657,8.356098,1
"2017-10-02 14:35:00",625202,20.07102,1.106116,47.12009,8.467494,1
"2017-10-02 14:36:00",625203,20.09892,1.103012,46.90655,8.425953,1
"2017-10-02 14:37:00",625204,19.84803,1.109437,47.91951,8.51185,1
"2017-10-02 14:38:00",625205,19.74993,1.092783,47.48829,8.288754,1
