"TOA5","CR3000","CR3000","10344","CR3000.Std.32.02","CPU:CR3000_6Sensors_21MAY18.CR3","18979","stats"
"TIMESTAMP","RECORD","AirTC_mean","e_hmp_mean","RH_mean","t_dew_hmp_mean","duty_cycle"
"TS","RN","C","kPa","percent","C",""
"","","Smp","Smp","Smp","Smp","Smp"
"2018-05-21 13:12:00",0,27.77018,2.374133,63.66103,20.26958,1
"2018-05-21 13:13:00",1,27.32531,2.298869,63.26807,19.7495,1
"2018-05-21 13:14:00",2,27.11538,2.286838,63.71642,19.66502,1
"2018-05-21 13:15:00",3,26.84963,2.236512,63.29512,19.30729,1
"2018-05-21 13:16:00",4,27.21633,2.288426,63.38432,19.6762,1
"2018-05-21 13:17:00",5,27.37752,2.289949,62.83156,19.6872,1
"2018-05-21 13:18:00",6,27.59757,2.305255,62.44209,19.79445,1
"2018-05-21 13:19:00",7,28.05306,2.375493,62.65454,20.27861,1
"2018-05-21 13:20:00",8,28.15186,2.340355,61.37553,20.03815,1
"2018-05-21 13:21:00",9,27.60695,2.301973,62.31967,19.77166,1
"2018-05-21 13:22:00",10,27.61352,2.308261,62.46457,19.81529,1
"2018-05-21 13:23:00",11,27.71763,2.320281,62.41092,19.89954,1
"2018-05-21 13:24:00",12,27.92327,2.336548,62.09697,20.01183,1
"2018-05-21 13:25:00",13,27.55096,2.226845,60.47699,19.23616,1
"2018-05-21 13:26:00",14,27.08922,2.215289,61.81886,19.15432,1
"2018-05-21 13:27:00",15,26.98573,2.208854,62.01511,19.10772,1
"2018-05-21 13:28:00",16,27.10713,2.246989,62.63686,19.38228,1
"2018-05-21 13:29:00",17,27.05613,2.249769,62.90283,19.40229,1
"2018-05-21 13:30:00",18,26.86789,2.254608,63.73746,19.43647,1
"2018-05-21 13:31:00",19,26.96061,2.266273,63.72043,19.51978,1
"2018-05-21 13:32:00",20,26.80019,2.226034,63.18121,19.23169,1
"2018-05-21 13:33:00",21,26.63738,2.185429,62.62698,18.93679,1
"2018-05-21 13:34:00",22,26.77262,2.197931,62.48609,19.02823,1
"2018-05-21 13:35:00",23,26.77773,2.206585,62.71262,19.09106,1
"2018-05-21 13:36:00",24,26.94608,2.23239,62.82113,19.2776,1
"2018-05-21 13:37:00",25,27.10918,2.227525,62.0883,19.24292,1
"2018-05-21 13:38:00",26,27.22036,2.269044,62.83197,19.53908,1
"2018-05-21 13:39:00",27,27.57268,2.288501,62.07585,19.6762,1
"2018-05-21 13:40:00",28,27.75593,2.267136,60.84291,19.52557,1
"2018-05-21 13:41:00",29,27.86707,2.337315,62.32247,20.01744,1
"2018-05-21 13:42:00",30,27.65237,2.218789,59.90457,19.17864,1
"2018-05-21 13:43:00",31,27.35993,2.243808,61.62907,19.35972,1
"2018-05-21 13:44:00",32,27.57774,2.258995,61.25893,19.46774,1
"2018-05-21 13:45:00",33,27.64909,2.271529,61.34251,19.55676,1
"2018-05-21 13:46:00",34,27.21567,2.256549,62.50461,19.45063,1
"2018-05-21 13:47:00",35,27.08287,2.262298,63.15435,19.49169,1
"2018-05-21 13:48:00",36,27.41232,2.297247,62.90408,19.73862,1
"2018-05-21 13:49:00",37,27.31314,2.268657,62.48197,19.53668,1
"2018-05-21 13:50:00",38,27.41658,2.272771,62.21798,19.56601,1
"2018-05-21 13:51:00",39,27.33481,2.268527,62.39864,19.53563,1
"2018-05-21 13:52:00",40,27.3438,2.259183,62.10922,19.46931,1
"2018-05-21 13:53:00",41,27.20604,2.290323,63.47506,19.68952,1
"2018-05-21 13:54:00",42,27.34318,2.319315,63.7657,19.89272,1
"2018-05-21 13:55:00",43,27.48336,2.30569,62.8731,19.79769,1
"2018-05-21 13:56:00",44,27.27648,2.305431,63.63211,19.79589,1
"2018-05-21 13:57:00",45,27.50738,2.342909,63.79602,20.05555,1
"2018-05-21 13:58:00",46,29.29643,2.589547,63.45974,21.65901,1
"2018-05-21 13:59:00",47,29.94447,2.755928,65.15682,22.70479,1
"2018-05-21 14:00:00",48,29.16917,2.54641,62.94872,21.40688,1
"2018-05-21 14:01:00",49,28.66068,2.529314,64.39958,21.29856,1
"2018-05-21 14:02:00",50,28.90701,2.603552,65.34662,21.7702,1
"2018-05-21 14:03:00",51,29.35474,2.582854,63.17524,21.64055,1
"2018-05-21 14:04:00",52,29.33885,2.541521,62.22171,21.37715,1
"2018-05-21 14:05:00",53,29.3628,2.598048,63.51702,21.73641,1
"2018-05-21 14:06:00",54,29.61851,2.615066,62.99762,21.84318,1
"2018-05-21 14:07:00",55,29.34196,2.58393,63.24799,21.64731,1
"2018-05-21 14:08:00",56,29.19235,2.588721,63.90965,21.67629,1
"2018-05-21 14:09:00",57,29.69057,2.668618,63.99508,22.16875,1
"2018-05-21 14:10:00",58,30.68725,2.84442,64.44952,23.22702,1
"2018-05-21 14:11:00",59,30.7722,2.85272,64.32175,23.27444,1
"2018-05-21 14:12:00",60,30.64201,2.796661,63.52563,22.94562,1
"2018-05-21 14:13:00",61,30.48576,2.779148,63.69231,22.84145,1
"2018-05-21 14:14:00",62,29.63417,2.568159,61.80697,21.54581,1
"2018-05-21 14:15:00",63,29.34963,2.586221,63.27623,21.66185,1
"2018-05-21 14:16:00",64,29.24677,2.548014,62.71244,21.41863,1
"2018-05-21 14:17:00",65,28.9972,2.563531,64.00993,21.51757,1
"2018-05-21 14:18:00",66,29.27203,2.593273,63.73187,21.70597,1
