"TOA5","CR3000","CR3000","10344","CR3000.Std.27.04","CPU:CR3000_6Sensors_25JUL16.CR3","47280","stats"
"TIMESTAMP","RECORD","AirTC_mean","e_hmp_mean","RH_mean","t_dew_hmp_mean","duty_cycle"
"TS","RN","C","kPa","percent","C",""
"","","Smp","Smp","Smp","Smp","Smp"
"2018-02-19 11:28:00",191373,4.688427,0.8512497,99.78578,4.661331,1
"2018-02-19 11:29:00",191374,4.7179,0.8529096,99.7745,4.689202,1
"2018-02-19 11:30:00",191375,4.758701,0.8553124,99.77048,4.729454,1
"2018-02-19 11:31:00",191376,4.789634,0.8572287,99.7782,4.761512,1
"2018-02-19 11:32:00",191377,4.763637,0.8556058,99.77044,4.734385,1
"2018-02-19 11:33:00",191378,4.713726,0.8526141,99.76897,4.684234,1
"2018-02-19 11:34:00",191379,4.748106,0.8546396,99.76591,4.718195,1
"2018-02-19 11:35:00",191380,4.799118,0.8578606,99.78582,4.772095,1
"2018-02-19 11:36:00",191381,4.850866,0.8608332,99.77023,4.821636,1
"2018-02-19 11:37:00",191382,4.903015,0.8639718,99.77005,4.873793,1
"2018-02-19 11:38:00",191383,4.872965,0.8622985,99.78563,4.845963,1
"2018-02-19 11:39:00",191384,4.706435,0.8522095,99.7723,4.677418,1
"2018-02-19 11:40:00",191385,4.690723,0.8512376,99.76798,4.661077,1
"2018-02-19 11:41:00",191386,4.665878,0.8498681,99.781,4.638082,1
"2018-02-19 11:42:00",191387,4.641719,0.8483119,99.76664,4.611849,1
"2018-02-19 11:43:00",191388,4.664545,0.8496833,99.76835,4.634933,1
"2018-02-19 11:44:00",191389,4.670063,0.8501925,99.78987,4.643542,1
"2018-02-19 11:45:00",191390,4.588535,0.8452644,99.77859,4.560347,1
"2018-02-19 11:46:00",191391,4.522418,0.8413059,99.77205,4.493252,1
"2018-02-19 11:47:00",191392,4.547925,0.8429356,99.78714,4.520937,1
"2018-02-19 11:48:00",191393,4.598011,0.8458299,99.77927,4.569926,1
"2018-02-19 11:49:00",191394,4.573193,0.8442626,99.76756,4.543415,1
"2018-02-19 11:50:00",191395,4.580699,0.8448778,99.7878,4.553826,1
"2018-02-19 11:51:00",191396,4.609781,0.8464317,99.76795,4.580079,1
"2018-02-19 11:52:00",191397,4.72847,0.8535129,99.77122,4.699308,1
"2018-02-19 11:53:00",191398,4.741467,0.8544099,99.78536,4.714344,1
"2018-02-19 11:54:00",191399,4.748469,0.8546485,99.76431,4.718328,1
"2018-02-19 11:55:00",191400,4.781966,0.8568029,99.78211,4.7544,1
"2018-02-19 11:56:00",191401,4.698411,0.8517911,99.77937,4.670401,1
"2018-02-19 11:57:00",191402,4.770737,0.8560399,99.77146,4.741635,1
"2018-02-19 11:58:00",191403,4.757134,0.8553133,99.78154,4.729472,1
"2018-02-19 11:59:00",191404,4.787207,0.857089,99.77874,4.759162,1
"2018-02-19 12:00:00",191405,4.740182,0.8542994,99.7814,4.712492,1
"2018-02-19 12:01:00",191406,4.781788,0.8566694,99.76788,4.752181,1
"2018-02-19 12:02:00",191407,4.751584,0.8549531,99.77851,4.723482,1
"2018-02-19 12:03:00",191408,4.83287,0.8599133,99.78881,4.806298,1
"2018-02-19 12:04:00",191409,4.77695,0.8564597,99.77702,4.74865,1
"2018-02-19 12:05:00",191410,4.699373,0.8518239,99.77643,4.670943,1
"2018-02-19 12:06:00",191411,4.712811,0.8526011,99.77393,4.684028,1
"2018-02-19 12:07:00",191412,4.731671,0.8537693,99.77901,4.70363,1
"2018-02-19 12:08:00",191413,4.80083,0.8579378,99.78251,4.773334,1
"2018-02-19 12:09:00",191414,4.916317,0.8649178,99.78578,4.889363,1
"2018-02-19 12:10:00",191415,4.98945,0.8692458,99.7756,4.961081,1
"2018-02-19 12:11:00",191416,5.004849,0.8701703,99.7746,4.976344,1
"2018-02-19 12:12:00",191417,4.936269,0.8660384,99.77563,4.907868,1
"2018-02-19 12:13:00",191418,4.885516,0.8629254,99.7711,4.856433,1
"2018-02-19 12:14:00",191419,4.972213,0.8682809,99.78495,4.945175,1
"2018-02-19 12:15:00",191420,4.997578,0.8698251,99.78571,4.970665,1
"2018-02-19 12:16:00",191421,4.993656,0.8695371,99.77983,4.965895,1
"2018-02-19 12:17:00",191422,5.07321,0.8744333,99.78661,5.046475,1
"2018-02-19 12:18:00",191423,5.099244,0.8760256,99.78726,5.072618,1
"2018-02-19 12:19:00",191424,4.986322,0.8690894,99.77945,4.958501,1
"2018-02-19 12:20:00",191425,5.01378,0.8707288,99.77612,4.985499,1
"2018-02-19 12:21:00",191426,5.071338,0.8742836,99.78264,5.044029,1
"2018-02-19 12:22:00",191427,5.162719,0.8799148,99.78741,5.136155,1
"2018-02-19 12:23:00",191428,5.078794,0.8747332,99.78208,5.051411,1
"2018-02-19 12:24:00",191429,5.05842,0.8734942,99.78225,5.031049,1
"2018-02-19 12:25:00",191430,5.102847,0.8762206,99.78407,5.075764,1
"2018-02-19 12:26:00",191431,5.144028,0.8786852,99.77801,5.116098,1
"2018-02-19 12:27:00",191432,5.119703,0.8771411,99.7719,5.090879,1
"2018-02-19 12:28:00",191433,5.151949,0.8791738,99.77885,5.124147,1
"2018-02-19 12:29:00",191434,5.283421,0.8873783,99.79131,5.257496,1
"2018-02-19 12:30:00",191435,5.481792,0.8999343,99.81831,5.459894,1
"2018-02-19 12:31:00",191436,5.409234,0.8953242,99.80894,5.385934,1
