"TOA5","CR3000","CR3000","10344","CR3000.Std.27.04","CPU:CR3000_6Sensors_25JUL16.CR3","47280","stats"
"TIMESTAMP","RECORD","AirTC_mean","e_hmp_mean","RH_mean","t_dew_hmp_mean","duty_cycle"
"TS","RN","C","kPa","percent","C",""
"","","Smp","Smp","Smp","Smp","Smp"
"2017-11-06 13:47:00",40312,19.06633,1.824436,82.7285,16.07688,1
"2017-11-06 13:48:00",40313,19.1454,1.820085,82.12347,16.03915,1
"2017-11-06 13:49:00",40314,19.45296,1.857145,82.20551,16.35523,1
"2017-11-06 13:50:00",40315,19.53367,1.858625,81.86101,16.3681,1
"2017-11-06 13:51:00",40316,19.4229,1.840248,81.61198,16.21216,1
"2017-11-06 13:52:00",40317,19.44846,1.82471,80.79433,16.07923,1
"2017-11-06 13:53:00",40318,19.41428,1.807735,80.21253,15.93276,1
"2017-11-06 13:54:00",40319,19.48396,1.824738,80.61717,16.07944,1
"2017-11-06 13:55:00",40320,19.5487,1.839162,80.92828,16.20293,1
"2017-11-06 13:56:00",40321,19.67065,1.83389,80.08701,16.15788,1
"2017-11-06 13:57:00",40322,19.73103,1.819907,79.17904,16.03795,1
"2017-11-06 13:58:00",40323,19.64805,1.798504,78.65172,15.85271,1
"2017-11-06 13:59:00",40324,19.68772,1.803213,78.66408,15.89371,1
"2017-11-06 14:00:00",40325,19.81359,1.821232,78.83025,16.04905,1
"2017-11-06 14:01:00",40326,20.00752,1.841542,78.75831,16.22318,1
"2017-11-06 14:02:00",40327,19.92993,1.806261,77.62114,15.91999,1
"2017-11-06 14:03:00",40328,19.97616,1.817684,77.88911,16.0188,1
"2017-11-06 14:04:00",40329,20.16398,1.854705,78.55648,16.33491,1
"2017-11-06 14:05:00",40330,20.25986,1.835383,77.27838,16.17058,1
"2017-11-06 14:06:00",40331,20.33513,1.835984,76.94415,16.17556,1
"2017-11-06 14:07:00",40332,20.49913,1.854842,76.95077,16.3358,1
"2017-11-06 14:08:00",40333,20.92528,1.922794,77.70134,16.9016,1
"2017-11-06 14:09:00",40334,21.08043,1.904728,76.24255,16.7532,1
"2017-11-06 14:10:00",40335,21.32583,1.933951,76.25437,16.99309,1
"2017-11-06 14:11:00",40336,21.49674,1.927323,75.20275,16.93923,1
"2017-11-06 14:12:00",40337,21.81793,1.981389,75.80047,17.37466,1
"2017-11-06 14:13:00",40338,22.35147,2.04973,75.91144,17.91367,1
"2017-11-06 14:14:00",40339,22.43163,2.036103,75.04095,17.80789,1
"2017-11-06 14:15:00",40340,22.2753,2.031043,75.56981,17.76841,1
"2017-11-06 14:16:00",40341,22.33649,2.060791,76.39056,17.9992,1
"2017-11-06 14:17:00",40342,22.19877,2.019611,75.4958,17.67891,1
"2017-11-06 14:18:00",40343,22.5827,2.051707,74.91588,17.92721,1
"2017-11-06 14:19:00",40344,23.32718,2.138108,74.63414,18.58549,1
"2017-11-06 14:20:00",40345,22.91268,2.05067,73.4027,17.92099,1
"2017-11-06 14:21:00",40346,22.7225,2.021915,73.21076,17.69635,1
"2017-11-06 14:22:00",40347,22.68629,2.03683,73.91376,17.81317,1
"2017-11-06 14:23:00",40348,22.7496,2.036597,73.62139,17.81122,1
"2017-11-06 14:24:00",40349,22.86735,2.03896,73.18353,17.82984,1
"2017-11-06 14:25:00",40350,23.37414,2.159348,75.16006,18.74304,1
"2017-11-06 14:26:00",40351,24.0153,2.196342,73.55247,19.01496,1
"2017-11-06 14:27:00",40352,24.04775,2.193515,73.3177,18.99496,1
"2017-11-06 14:28:00",40353,23.90592,2.180866,73.51788,18.90213,1
"2017-11-06 14:29:00",40354,23.94081,2.250598,75.70943,19.40706,1
"2017-11-06 14:30:00",40355,24.03678,2.229246,74.56216,19.25436,1
"2017-11-06 14:31:00",40356,24.17201,2.209155,73.29424,19.10939,1
"2017-11-06 14:32:00",40357,24.24926,2.263481,74.7494,19.49958,1
"2017-11-06 14:33:00",40358,24.42382,2.237113,73.11037,19.31131,1
"2017-11-06 14:34:00",40359,24.33917,2.238559,73.52912,19.32161,1
"2017-11-06 14:35:00",40360,24.24413,2.227899,73.59818,19.2452,1
"2017-11-06 14:36:00",40361,24.19474,2.242284,74.29324,19.34861,1
"2017-11-06 14:37:00",40362,24.4278,2.247058,73.41425,19.38178,1
"2017-11-06 14:38:00",40363,24.71691,2.274076,72.97625,19.56364,1
"2017-11-06 14:39:00",40364,24.02438,2.159563,72.28767,18.74598,1
"2017-11-06 14:40:00",40365,24.34001,2.199255,72.23353,19.03714,1
"2017-11-06 14:41:00",40366,24.3432,2.195758,72.10291,19.01119,1
"2017-11-06 14:42:00",40367,24.30968,2.208734,72.67905,19.10659,1
"2017-11-06 14:43:00",40368,24.25462,2.193033,72.39775,18.99152,1
"2017-11-06 14:44:00",40369,24.19157,2.185709,72.43143,18.93839,1
"2017-11-06 14:45:00",40370,24.00027,2.18101,73.10671,18.9031,1
"2017-11-06 14:46:00",40371,24.00825,2.188019,73.31133,18.95555,1
"2017-11-06 14:47:00",40372,24.03851,2.195358,73.42218,19.00888,1
"2017-11-06 14:48:00",40373,23.89945,2.186126,73.72585,18.94114,1
"2017-11-06 14:49:00",40374,23.82503,2.1856,74.03678,18.93687,1
"2017-11-06 14:50:00",40375,23.82939,2.194016,74.30502,18.99901,1
"2017-11-06 14:51:00",40376,23.92043,2.20616,74.30795,19.08739,1
"2017-11-06 14:52:00",40377,23.94034,2.211112,74.38367,19.12293,1
