"Plot Title: hobo9"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 874434, SEN S/N: 874434)","Coupler Attached (LGR S/N: 874434)","Host Connected (LGR S/N: 874434)","End Of File (LGR S/N: 874434)"
1,06/20/19 02:00:00 PM,32.807,,,
2,06/20/19 02:10:00 PM,31.268,,,
3,06/20/19 02:20:00 PM,29.552,,,
4,06/20/19 02:30:00 PM,28.357,,,
5,06/20/19 02:40:00 PM,27.764,,,
6,06/20/19 02:50:00 PM,26.781,,,
7,06/20/19 03:00:00 PM,26.977,,,
8,06/20/19 03:10:00 PM,27.468,,,
9,06/20/19 03:20:00 PM,27.468,,,
10,06/20/19 03:30:00 PM,27.272,,,
11,06/20/19 03:40:00 PM,27.370,,,
12,06/20/19 03:50:00 PM,27.370,,,
13,06/20/19 04:00:00 PM,27.272,,,
14,06/20/19 04:10:00 PM,27.173,,,
15,06/20/19 04:20:00 PM,27.862,,,
16,06/20/19 04:30:00 PM,29.053,,,
17,06/20/19 04:40:00 PM,30.356,,,
18,06/20/19 04:50:00 PM,30.457,,,
19,06/20/19 05:00:00 PM,28.754,,,
20,06/20/19 05:10:00 PM,24.931,,,
21,06/20/19 05:20:00 PM,24.351,,,
22,06/20/19 05:30:00 PM,24.255,,,
23,06/20/19 05:40:00 PM,24.158,,,
24,06/20/19 05:50:00 PM,23.869,,,
25,06/20/19 06:00:00 PM,23.677,,,
26,06/20/19 06:10:00 PM,23.581,,,
27,06/20/19 06:20:00 PM,23.484,,,
28,06/20/19 06:30:00 PM,23.388,,,
29,06/20/19 06:40:00 PM,23.388,,,
30,06/20/19 06:50:00 PM,23.292,,,
31,06/20/19 07:00:00 PM,23.292,,,
32,06/20/19 07:10:00 PM,23.196,,,
33,06/20/19 07:20:00 PM,23.196,,,
34,06/20/19 07:30:00 PM,23.196,,,
35,06/20/19 07:40:00 PM,23.100,,,
36,06/20/19 07:50:00 PM,23.100,,,
37,06/20/19 08:00:00 PM,23.100,,,
38,06/20/19 08:10:00 PM,23.004,,,
39,06/20/19 08:20:00 PM,23.004,,,
40,06/20/19 08:30:00 PM,23.004,,,
41,06/20/19 08:40:00 PM,22.908,,,
42,06/20/19 08:50:00 PM,22.908,,,
43,06/20/19 09:00:00 PM,22.908,,,
44,06/20/19 09:10:00 PM,22.812,,,
45,06/20/19 09:20:00 PM,22.812,,,
46,06/20/19 09:30:00 PM,22.812,,,
47,06/20/19 09:40:00 PM,22.717,,,
48,06/20/19 09:50:00 PM,22.717,,,
49,06/20/19 10:00:00 PM,22.717,,,
50,06/20/19 10:10:00 PM,22.621,,,
51,06/20/19 10:20:00 PM,22.621,,,
52,06/20/19 10:30:00 PM,22.621,,,
53,06/20/19 10:40:00 PM,22.621,,,
54,06/20/19 10:50:00 PM,22.621,,,
55,06/20/19 11:00:00 PM,22.525,,,
56,06/20/19 11:10:00 PM,22.525,,,
57,06/20/19 11:20:00 PM,22.525,,,
58,06/20/19 11:30:00 PM,22.525,,,
59,06/20/19 11:40:00 PM,22.525,,,
60,06/20/19 11:50:00 PM,22.525,,,
61,06/21/19 12:00:00 AM,22.429,,,
62,06/21/19 12:10:00 AM,22.429,,,
63,06/21/19 12:20:00 AM,22.429,,,
64,06/21/19 12:30:00 AM,22.429,,,
65,06/21/19 12:40:00 AM,22.429,,,
